"","face_PSC","body_PSC","person_PSC","subj","ROI","hemi"
"3549",2.4407,1.0282,1.7997,12,"OFA","Left"
"3550",3.073,1.5205,2.5322,12,"OFA","Left"
"3551",2.4739,0.92073,1.3586,12,"OFA","Left"
"3552",1.6293,1.2332,0.88748,12,"OFA","Left"
"3553",2.0238,0.38766,1.0339,12,"OFA","Left"
"3554",2.6359,0.82325,1.6416,12,"OFA","Left"
"3555",1.0868,0.64772,0.68945,12,"OFA","Left"
"3556",1.7364,0.58976,0.98461,12,"OFA","Left"
"3557",0.5806,0.32867,-0.0047359,12,"OFA","Left"
"3558",1.6835,0.6264,1.5097,12,"OFA","Left"
"3559",1.463,0.59114,1.1459,12,"OFA","Left"
"3560",2.4275,1.2322,1.5924,12,"OFA","Left"
"3561",2.6288,1.548,2.4006,12,"OFA","Left"
"3562",3.2006,0.94398,2.5272,12,"OFA","Left"
"3563",2.674,0.38197,1.5323,12,"OFA","Left"
"3564",2.3576,1.3333,1.0712,12,"OFA","Left"
"3565",1.9154,0.72856,2.0047,12,"OFA","Left"
"3566",0.97628,0.10526,0.49305,12,"OFA","Left"
"3567",0.27893,-0.39447,-0.8315,12,"OFA","Left"
"3568",0.22554,0.06065,-0.22973,12,"OFA","Left"
"3569",1.1666,-0.24752,1.167,12,"OFA","Left"
"3570",2.1892,0.39141,1.6013,12,"OFA","Left"
"3571",1.8377,1.399,1.5848,12,"OFA","Right"
"3572",2.7217,1.6781,2.1442,12,"OFA","Right"
"3573",2.6615,0.21796,2.3488,12,"OFA","Right"
"3574",3.3611,1.4017,1.8453,12,"OFA","Right"
"3575",0.85977,0.59955,0.32717,12,"OFA","Right"
"3576",2.4284,0.51728,1.0343,12,"OFA","Right"
"3577",2.1953,-0.34608,1.0793,12,"OFA","Right"
"3578",1.4828,0.34555,1.461,12,"OFA","Right"
"3579",2.1095,0.47831,0.9005,12,"OFA","Right"
"3580",2.339,0.63711,1.8861,12,"OFA","Right"
"3581",3.8023,3.1224,2.8616,12,"OFA","Right"
"3582",7.2782,2.7875,2.6382,12,"OFA","Right"
"3583",4.4366,2.6108,3.1245,12,"OFA","Right"
"3584",1.4377,0.97153,0.77249,12,"OFA","Right"
"3585",2.37,0.67119,2.2479,12,"OFA","Right"
"3586",3.1706,1.2144,1.87,12,"OFA","Right"
"3587",1.7656,0.00085364,0.78177,12,"OFA","Right"
"3588",0.20115,-0.59217,-0.043019,12,"OFA","Right"
"3589",1.864,0.81762,1.2621,12,"OFA","Right"
"3590",2.7187,0.75775,2.0341,12,"OFA","Right"
"3591",2.9226,1.5616,1.3254,12,"OFA","Right"
"3592",1.5634,0.74759,0.96002,12,"OFA","Right"
"3593",4.7851,4.7413,4.8752,12,"OFA","Right"
"3594",4.0409,3.1376,3.3365,12,"OFA","Right"
"3595",1.2365,0.91582,0.87231,12,"OFA","Right"
"3596",2.6432,1.3088,2.3733,12,"OFA","Right"
"3597",1.1201,0.63539,0.041971,12,"OFA","Right"
"3598",5.7217,2.5029,3.5228,12,"OFA","Right"
"3599",2.171,1.2322,1.6198,12,"OFA","Right"
"3600",2.2321,1.5246,2.1689,12,"OFA","Right"
"3601",3.2158,3.0221,2.8511,12,"EBA","Left"
"3602",3.8949,3.0705,2.4923,12,"EBA","Left"
"3603",3.4679,3.9799,3.079,12,"EBA","Left"
"3604",2.0808,2.0041,1.8354,12,"EBA","Left"
"3605",6.3465,4.983,5.4976,12,"EBA","Left"
"3606",3.8084,2.7842,2.7028,12,"EBA","Left"
"3607",1.3201,0.71772,1.3821,12,"EBA","Left"
"3608",0.49794,0.69728,0.1182,12,"EBA","Left"
"3609",0.4262,0.42487,0.76048,12,"EBA","Left"
"3610",0.5976,0.69743,-0.35869,12,"EBA","Left"
"3611",-0.0302,0.98943,-0.1277,12,"EBA","Left"
"3612",1.6699,3.3256,2.8045,12,"EBA","Left"
"3613",8.4002,11.0222,10.0124,12,"EBA","Left"
"3614",2.1153,1.3399,2.212,12,"EBA","Left"
"3615",0.50097,1.1742,0.49478,12,"EBA","Left"
"3616",3.2278,5.0367,4.3546,12,"EBA","Left"
"3617",1.0821,0.60749,0.7824,12,"EBA","Left"
"3618",0.58206,1.0439,0.73826,12,"EBA","Left"
"3619",-0.58852,0.35987,-0.63721,12,"EBA","Left"
"3620",0.3633,0.49981,-0.051699,12,"EBA","Left"
"3621",0.20905,1.2718,-0.19904,12,"EBA","Left"
"3622",-0.79208,0.40366,-0.092806,12,"EBA","Left"
"3623",-0.29596,0.48349,-0.82247,12,"EBA","Left"
"3624",-1.4739,0.93636,-1.786,12,"EBA","Left"
"3625",3.6345,4.4987,4.5808,12,"EBA","Left"
"3626",3.3587,4.4451,6.6816,12,"EBA","Left"
"3627",3.6565,3.5301,4.3042,12,"EBA","Left"
"3628",0.23956,0.6012,0.23908,12,"EBA","Left"
"3629",0.29395,0.12768,0.37939,12,"EBA","Left"
"3630",-0.4733,-0.81438,0.040641,12,"EBA","Left"
"3631",3.7682,8.5516,8.8639,12,"EBA","Right"
"3632",2.0037,3.8245,5.2168,12,"EBA","Right"
"3633",4.5106,7.6871,7.5418,12,"EBA","Right"
"3634",0.86829,1.2926,1.2093,12,"EBA","Right"
"3635",3.0659,4.748,5.5523,12,"EBA","Right"
"3636",0.66327,1.9021,1.7398,12,"EBA","Right"
"3637",1.1927,1.9254,2.2199,12,"EBA","Right"
"3638",0.77583,0.75932,1.475,12,"EBA","Right"
"3639",-0.76953,0.26651,0.98257,12,"EBA","Right"
"3640",1.2068,1.2247,2.2429,12,"EBA","Right"
"3641",0.42924,1.2725,1.2671,12,"EBA","Right"
"3642",1.9978,2.5028,3.2162,12,"EBA","Right"
"3643",1.6381,2.3913,1.981,12,"EBA","Right"
"3644",-0.074869,0.10813,-0.0026637,12,"EBA","Right"
"3645",0.55734,1.699,2.5301,12,"EBA","Right"
"3646",4.7316,7.4487,6.4531,12,"EBA","Right"
"3647",0.29629,0.77754,0.83321,12,"EBA","Right"
"3648",-0.12541,1.7859,1.6012,12,"EBA","Right"
"3649",2.5522,4.7858,4.7792,12,"EBA","Right"
"3650",0.43444,2.6746,2.2186,12,"EBA","Right"
"3651",-0.35932,0.592,0.66678,12,"EBA","Right"
"3652",-0.030214,1.8968,1.7289,12,"EBA","Right"
"3653",0.37532,0.9164,1.4536,12,"EBA","Right"
"3654",1.7739,2.2889,2.7076,12,"EBA","Right"
"3655",1.9919,4.0282,3.6556,12,"EBA","Right"
"3656",4.1334,6.532,7.4582,12,"EBA","Right"
"3657",2.113,4.8453,4.5344,12,"EBA","Right"
"3658",1.2348,2.8594,2.9075,12,"EBA","Right"
"3659",1.2853,3.1681,2.5455,12,"EBA","Right"
"3660",2.0941,3.8879,3.4481,12,"EBA","Right"
"3661",1.8136,2.1321,2.0781,12,"LO","Left"
"3662",0.51196,0.43357,0.41696,12,"LO","Left"
"3663",0.46312,0.82624,0.52229,12,"LO","Left"
"3664",0.58651,0.76911,0.67814,12,"LO","Left"
"3665",-1.9027,-0.13018,1.2819,12,"LO","Left"
"3666",-0.33918,-0.14512,-0.27882,12,"LO","Left"
"3667",0.31173,0.55824,0.84078,12,"LO","Left"
"3668",-0.15341,0.79552,0.17737,12,"LO","Left"
"3669",-1.1759,0.021364,-1.3482,12,"LO","Left"
"3670",0.40753,0.35137,0.22988,12,"LO","Left"
"3671",-0.27636,0.63596,-0.16421,12,"LO","Left"
"3672",0.34335,1.765,1.5329,12,"LO","Left"
"3673",3.638,4.0155,5.7772,12,"LO","Left"
"3674",0.47033,0.54601,0.88353,12,"LO","Left"
"3675",1.424,1.7235,2.5089,12,"LO","Left"
"3676",0.39776,-0.074831,0.76444,12,"LO","Left"
"3677",0.80752,0.66977,1.136,12,"LO","Left"
"3678",2.5053,3.2958,3.4532,12,"LO","Left"
"3679",-0.39673,-0.20837,-0.16317,12,"LO","Left"
"3680",0.61409,1.0145,1.1611,12,"LO","Left"
"3681",2.5953,4.4091,4.4211,12,"LO","Left"
"3682",0.48562,2.169,2.2005,12,"LO","Left"
"3683",0.39542,5.1802,3.9459,12,"LO","Left"
"3684",-1.4047,-0.23357,-1.1185,12,"LO","Left"
"3685",3.5142,5.1494,4.1451,12,"LO","Left"
"3686",-0.82562,-0.26775,-0.37371,12,"LO","Left"
"3687",2.3872,3.8641,3.003,12,"LO","Left"
"3688",5.3593,7.3402,4.9549,12,"LO","Left"
"3689",0.89736,1.5748,1.5627,12,"LO","Left"
"3690",4.8714,7.9006,5.9264,12,"LO","Left"
"3691",3.1871,4.426,4.6971,12,"LO","Right"
"3692",2.6132,3.689,3.824,12,"LO","Right"
"3693",0.44257,0.9314,0.78196,12,"LO","Right"
"3694",-0.32579,-0.35781,-0.71339,12,"LO","Right"
"3695",1.0475,1.8346,2.0525,12,"LO","Right"
"3696",2.6311,2.7944,2.0921,12,"LO","Right"
"3697",0.76153,-1.7269,0.15396,12,"LO","Right"
"3698",1.7783,1.3616,0.77849,12,"LO","Right"
"3699",0.26724,0.58998,0.89007,12,"LO","Right"
"3700",-1.1536,-4.2146,-1.2952,12,"LO","Right"
"3701",-0.61198,-2.6806,-1.887,12,"LO","Right"
"3702",0.22112,-0.11188,0.56817,12,"LO","Right"
"3703",-0.28193,0.3659,0.7906,12,"LO","Right"
"3704",0.45824,0.58661,0.73555,12,"LO","Right"
"3705",2.4811,2.0962,1.9595,12,"LO","Right"
"3706",-0.58609,-1.7512,-0.39512,12,"LO","Right"
"3707",0.53889,0.40909,0.6259,12,"LO","Right"
"3708",0.6386,1.2644,1.1443,12,"LO","Right"
"3709",1.2259,2.7675,2.0696,12,"LO","Right"
"3710",0.78596,2.2849,2.4422,12,"LO","Right"
"3711",0.35044,1.2573,0.95274,12,"LO","Right"
"3712",-0.2174,0.9144,-0.096577,12,"LO","Right"
"3713",0.5669,2.3026,2.6226,12,"LO","Right"
"3714",0.38139,1.332,1.1961,12,"LO","Right"
"3715",0.54288,1.0743,0.6402,12,"LO","Right"
"3716",0.73241,0.90612,0.86246,12,"LO","Right"
"3717",0.9698,0.7143,1.0876,12,"LO","Right"
"3718",0.010283,1.4605,-0.010293,12,"LO","Right"
"3719",0.62284,1.2945,1.0055,12,"LO","Right"
"3720",0.017683,0.80498,0.1492,12,"LO","Right"
"3721",2.1702,0.16275,1.4722,13,"FFA","Left"
"3722",1.7667,0.056436,2.8585,13,"FFA","Left"
"3723",11.8093,5.7722,11.9546,13,"FFA","Left"
"3724",1.554,0.68039,1.8275,13,"FFA","Left"
"3725",2.3966,0.36794,1.6317,13,"FFA","Left"
"3726",1.464,-0.19441,1.5154,13,"FFA","Left"
"3727",1.8189,0.96624,1.5317,13,"FFA","Left"
"3728",3.391,1.0102,3.5302,13,"FFA","Left"
"3729",4.7857,0.91765,3.8795,13,"FFA","Left"
"3730",4.082,2.2103,3.4858,13,"FFA","Left"
"3731",2.2626,0.81156,2.3846,13,"FFA","Left"
"3732",3.5028,2.1155,3.7858,13,"FFA","Left"
"3733",2.2188,0.24116,1.7079,13,"FFA","Left"
"3734",4.8466,1.5275,4.4475,13,"FFA","Left"
"3735",1.9857,0.91938,2.7162,13,"FFA","Left"
"3736",3.2522,1.5359,3.2767,13,"FFA","Left"
"3737",4.9292,2.0229,5.0289,13,"FFA","Left"
"3738",3.9885,2.2386,4.5428,13,"FFA","Left"
"3739",0.76693,0.73043,1.1483,13,"FFA","Left"
"3740",3.2832,0.83371,3.6155,13,"FFA","Left"
"3741",4.5867,1.24,6.0255,13,"FFA","Left"
"3742",2.5407,0.69652,2.5589,13,"FFA","Left"
"3743",2.9062,0.88297,4.6391,13,"FFA","Left"
"3744",0.38894,1.3215,1.6668,13,"FFA","Left"
"3745",2.0399,0.27898,2.1825,13,"FFA","Left"
"3746",1.6482,0.62543,0.81498,13,"FFA","Left"
"3747",2.1338,0.46172,2.0913,13,"FFA","Left"
"3748",3.4699,1.394,4.0869,13,"FFA","Left"
"3749",3.5421,0.97893,3.9623,13,"FFA","Left"
"3750",1.3808,0.20804,1.2793,13,"FFA","Left"
"3751",5.3021,3.5568,5.3544,13,"FFA","Right"
"3752",4.0166,2.5102,3.9354,13,"FFA","Right"
"3753",1.0207,1.2614,2.0256,13,"FFA","Right"
"3754",2.5791,1.5638,1.7029,13,"FFA","Right"
"3755",1.0504,0.4393,1.3441,13,"FFA","Right"
"3756",0.11582,1.319,1.1689,13,"FFA","Right"
"3757",1.668,2.4163,1.5346,13,"FFA","Right"
"3758",0.34456,1.8176,0.92468,13,"FFA","Right"
"3759",3.8187,2.4372,3.5802,13,"FFA","Right"
"3760",1.908,1.368,2.0604,13,"FFA","Right"
"3761",1.5331,2.1482,1.1513,13,"FFA","Right"
"3762",2.0509,0.79331,0.9923,13,"FFA","Right"
"3763",2.0101,2.29,2.4998,13,"FFA","Right"
"3764",-0.018938,0.99942,1.0052,13,"FFA","Right"
"3765",0.94778,1.0756,0.26244,13,"FFA","Right"
"3766",0.78637,0.78846,1.7576,13,"FFA","Right"
"3767",3.7545,2.9154,4.3203,13,"FFA","Right"
"3768",-0.030832,0.58946,0.37094,13,"FFA","Right"
"3769",6.3606,1.9582,8.447,13,"FFA","Right"
"3770",16.0343,7.1264,18.0751,13,"FFA","Right"
"3771",2.4894,1.3033,3.3499,13,"FFA","Right"
"3772",11.6671,3.0779,12.3172,13,"FFA","Right"
"3773",2.8645,1.2611,4.7187,13,"FFA","Right"
"3774",1.0363,0.43378,-0.64078,13,"FFA","Right"
"3775",1.9854,0.24318,0.48674,13,"FFA","Right"
"3776",2.6047,0.17578,1.1995,13,"FFA","Right"
"3777",2.3993,0.8891,3.3078,13,"FFA","Right"
"3778",4.6145,0.22586,4.9509,13,"FFA","Right"
"3779",2.4459,-0.1717,3.4321,13,"FFA","Right"
"3780",1.8762,0.04182,1.8412,13,"FFA","Right"
"3781",2.9257,4.6873,7.2696,13,"FBA","Left"
"3782",0.54334,-0.15291,2.2189,13,"FBA","Left"
"3783",0.25469,1.5823,1.2034,13,"FBA","Left"
"3784",6.6382,7.969,10.0116,13,"FBA","Left"
"3785",2.2091,2.0391,1.7287,13,"FBA","Left"
"3786",2.9566,2.556,3.7353,13,"FBA","Left"
"3787",-0.34926,0.065019,-0.74531,13,"FBA","Left"
"3788",-1.0177,0.022745,0.95027,13,"FBA","Left"
"3789",-0.14219,0.47325,0.89844,13,"FBA","Left"
"3790",0.10623,0.83587,2.2334,13,"FBA","Left"
"3791",-1.1606,-0.14136,0.72299,13,"FBA","Left"
"3792",0.15365,2.6298,4.8603,13,"FBA","Left"
"3793",0.67714,1.4782,1.8831,13,"FBA","Left"
"3794",1.073,1.3774,2.0302,13,"FBA","Left"
"3795",-0.35773,1.2515,1.927,13,"FBA","Left"
"3796",0.78753,0.62729,1.2495,13,"FBA","Left"
"3797",1.229,2.1515,2.2684,13,"FBA","Left"
"3798",-0.84311,0.30684,1.5941,13,"FBA","Left"
"3799",-0.055384,-0.080721,0.34828,13,"FBA","Left"
"3800",2.401,2.9046,3.8912,13,"FBA","Left"
"3801",0.36633,0.85382,1.6963,13,"FBA","Left"
"3802",0.94925,1.1764,0.28883,13,"FBA","Left"
"3803",-0.56734,2.1145,0.98601,13,"FBA","Left"
"3804",-0.19711,1.8993,1.9263,13,"FBA","Left"
"3805",1.8001,4.2328,3.7163,13,"FBA","Left"
"3806",1.2245,2.5918,3.6173,13,"FBA","Left"
"3807",3.5546,4.6242,4.2982,13,"FBA","Left"
"3808",2.4986,1.2515,3.1141,13,"FBA","Left"
"3809",0.95211,2.5267,3.0433,13,"FBA","Left"
"3810",1.8506,3.5836,2.8417,13,"FBA","Left"
"3811",2.3456,3.276,3.3496,13,"FBA","Right"
"3812",0.51493,1.5335,1.1357,13,"FBA","Right"
"3813",0.88687,1.7642,1.8066,13,"FBA","Right"
"3814",0.62182,2.0489,1.7573,13,"FBA","Right"
"3815",-0.29544,0.91338,0.29649,13,"FBA","Right"
"3816",0.67578,3.9686,2.9496,13,"FBA","Right"
"3817",-0.9089,0.54483,0.29563,13,"FBA","Right"
"3818",-0.84597,0.9384,0.39363,13,"FBA","Right"
"3819",0.97372,2.721,1.9511,13,"FBA","Right"
"3820",0.86552,1.4728,0.61104,13,"FBA","Right"
"3821",0.08503,0.35621,1.5008,13,"FBA","Right"
"3822",1.1387,1.9644,2.8925,13,"FBA","Right"
"3823",-0.16813,1.9386,1.6148,13,"FBA","Right"
"3824",0.07587,-0.51372,1.4924,13,"FBA","Right"
"3825",-1.4119,0.25168,0.37677,13,"FBA","Right"
"3826",-1.8541,-0.64941,-1.2659,13,"FBA","Right"
"3827",-1.069,-0.63675,-0.26001,13,"FBA","Right"
"3828",1.7886,3.0374,3.3084,13,"FBA","Right"
"3829",1.5646,3.3548,1.9516,13,"FBA","Right"
"3830",0.58205,0.69003,0.81687,13,"FBA","Right"
"3831",0.92073,3.4538,3.5044,13,"FBA","Right"
"3832",0.20803,1.0176,1.3442,13,"FBA","Right"
"3833",-0.57642,1.51,0.53584,13,"FBA","Right"
"3834",-0.23879,0.58336,0.98771,13,"FBA","Right"
"3835",-0.32335,0.22843,0.91922,13,"FBA","Right"
"3836",2.0286,3.0133,0.90966,13,"FBA","Right"
"3837",1.626,2.7899,2.4774,13,"FBA","Right"
"3838",0.50853,1.2722,0.81914,13,"FBA","Right"
"3839",0.51046,0.18758,1.8588,13,"FBA","Right"
"3840",0.22363,-0.34694,0.88403,13,"FBA","Right"
"3841",0.10483,-0.28626,-0.34544,13,"medial_obj","Left"
"3842",-0.1544,0.58859,-0.23798,13,"medial_obj","Left"
"3843",0.31891,5.198,-0.63854,13,"medial_obj","Left"
"3844",-0.73971,0.51091,-0.050872,13,"medial_obj","Left"
"3845",-0.64685,2.3732,0.47889,13,"medial_obj","Left"
"3846",-0.5,5.0664,0.55312,13,"medial_obj","Left"
"3847",0.37098,2.0569,0.026198,13,"medial_obj","Left"
"3848",-0.24296,2.2431,0.8053,13,"medial_obj","Left"
"3849",1.5327,4.3383,0.43148,13,"medial_obj","Left"
"3850",0.049255,1.7385,0.55745,13,"medial_obj","Left"
"3851",-0.42806,0.25289,-0.081248,13,"medial_obj","Left"
"3852",-0.40824,0.87531,0.32485,13,"medial_obj","Left"
"3853",-0.13808,0.82798,0.28897,13,"medial_obj","Left"
"3854",-0.90655,0.93612,0.55034,13,"medial_obj","Left"
"3855",-1.202,0.68509,0.7356,13,"medial_obj","Left"
"3856",-0.7864,1.481,0.14068,13,"medial_obj","Left"
"3857",-0.27243,1.8374,0.67552,13,"medial_obj","Left"
"3858",-0.53649,2.3823,0.91274,13,"medial_obj","Left"
"3859",-3.4719,2.2323,0.22807,13,"medial_obj","Left"
"3860",-0.13142,1.4747,1.2884,13,"medial_obj","Left"
"3861",-0.65251,2.1067,1.0233,13,"medial_obj","Left"
"3862",-0.15901,4.7067,3.5912,13,"medial_obj","Left"
"3863",-0.39156,1.0533,0.71613,13,"medial_obj","Left"
"3864",-0.22925,2.7665,0.94912,13,"medial_obj","Left"
"3865",-0.90602,3.0671,1.9904,13,"medial_obj","Left"
"3866",0.29181,2.248,1.2541,13,"medial_obj","Left"
"3867",0.71562,2.1037,1.108,13,"medial_obj","Left"
"3868",0.20239,2.1123,1.2982,13,"medial_obj","Left"
"3869",0.88699,1.4111,1.4268,13,"medial_obj","Left"
"3870",0.18504,0.75847,-0.068378,13,"medial_obj","Left"
"3871",-2.2993,2.7083,-0.44457,13,"medial_obj","Right"
"3872",1.5281,3.934,3.3164,13,"medial_obj","Right"
"3873",-0.53151,0.6616,-0.32465,13,"medial_obj","Right"
"3874",0.95211,1.4631,1.5535,13,"medial_obj","Right"
"3875",-1.5524,2.5968,2.8819,13,"medial_obj","Right"
"3876",-3.0095,2.6874,1.5523,13,"medial_obj","Right"
"3877",2.6085,1.595,1.9898,13,"medial_obj","Right"
"3878",1.0649,2.8906,1.7741,13,"medial_obj","Right"
"3879",0.61055,0.33883,0.41702,13,"medial_obj","Right"
"3880",-0.030614,0.00047679,0.66725,13,"medial_obj","Right"
"3881",0.68445,0.57855,1.3521,13,"medial_obj","Right"
"3882",0.33285,0.35709,1.3751,13,"medial_obj","Right"
"3883",-0.39528,1.2039,1.1524,13,"medial_obj","Right"
"3884",0.14001,0.6813,0.49008,13,"medial_obj","Right"
"3885",-0.1611,-0.5954,0.04101,13,"medial_obj","Right"
"3886",0.7037,1.3742,-0.40506,13,"medial_obj","Right"
"3887",-0.24196,-0.056723,-0.033673,13,"medial_obj","Right"
"3888",0.51399,0.36602,0.29722,13,"medial_obj","Right"
"3889",-0.41343,0.36474,0.12672,13,"medial_obj","Right"
"3890",-0.13303,0.8924,1.0744,13,"medial_obj","Right"
"3891",-0.63756,0.19084,0.53536,13,"medial_obj","Right"
"3892",0.1291,1.7474,0.15937,13,"medial_obj","Right"
"3893",-0.39917,0.32644,0.39591,13,"medial_obj","Right"
"3894",-1.6248,-0.36096,0.33418,13,"medial_obj","Right"
"3895",-1.7501,-0.38518,-0.050688,13,"medial_obj","Right"
"3896",0.36813,1.743,0.14515,13,"medial_obj","Right"
"3897",0.11738,0.96383,0.46312,13,"medial_obj","Right"
"3898",0.94411,1.5618,1.6558,13,"medial_obj","Right"
"3899",1.089,2.5678,1.2688,13,"medial_obj","Right"
"3900",-0.65181,0.85588,0.32678,13,"medial_obj","Right"
"3901",1.5903,-1.7631,0.30709,13,"OFA","Left"
"3902",0.58901,-0.74324,0.062554,13,"OFA","Left"
"3903",0.30089,-1.4407,0.4352,13,"OFA","Left"
"3904",0.34153,-0.97084,0.23916,13,"OFA","Left"
"3905",-0.071406,-0.35405,-2.2924,13,"OFA","Left"
"3906",1.4863,-0.47468,1.9529,13,"OFA","Left"
"3907",4.254,1.223,3.7575,13,"OFA","Left"
"3908",4.6715,1.0044,4.021,13,"OFA","Left"
"3909",1.1487,-0.16387,0.43659,13,"OFA","Left"
"3910",3.7487,1.4006,3.8419,13,"OFA","Left"
"3911",4.0808,0.86891,3.3567,13,"OFA","Left"
"3912",2.9018,1.1231,2.4007,13,"OFA","Left"
"3913",-3.3608,-3.6435,0.066535,13,"OFA","Left"
"3914",0.95687,1.2524,1.8858,13,"OFA","Left"
"3915",1.3267,0.63572,0.86463,13,"OFA","Left"
"3916",4.2678,1.9495,3.4895,13,"OFA","Left"
"3917",2.4092,1.4528,2.7259,13,"OFA","Left"
"3918",2.1736,0.83136,2.159,13,"OFA","Left"
"3919",5.2226,0.98429,4.8634,13,"OFA","Left"
"3920",3.9438,1.5716,3.8735,13,"OFA","Left"
"3921",0.26974,0.13424,0.63174,13,"OFA","Left"
"3922",3.3478,0.99359,2.9958,13,"OFA","Left"
"3923",7.4049,1.9368,6.7982,13,"OFA","Left"
"3924",5.2255,1.4001,4.5578,13,"OFA","Left"
"3925",10.1212,8.8706,8.3305,13,"OFA","Left"
"3926",3.5,0.74938,3.8132,13,"OFA","Left"
"3927",7.0075,2.9384,6.3835,13,"OFA","Left"
"3928",4.375,0.8153,4.3483,13,"OFA","Left"
"3929",1.3045,0.24256,1.419,13,"OFA","Left"
"3930",3.304,1.1087,3.1459,13,"OFA","Left"
"3931",4.6688,1.2031,1.3488,13,"OFA","Right"
"3932",1.0013,-0.59452,1.1084,13,"OFA","Right"
"3933",2.9893,1.3666,2.0639,13,"OFA","Right"
"3934",1.8173,0.80931,0.871,13,"OFA","Right"
"3935",1.9434,0.21601,1.3306,13,"OFA","Right"
"3936",7.4472,2.5099,5.2532,13,"OFA","Right"
"3937",4.8339,2.7255,3.166,13,"OFA","Right"
"3938",3,1.8301,1.8993,13,"OFA","Right"
"3939",2.4292,0.96816,1.1919,13,"OFA","Right"
"3940",1.6627,0.58942,2.0136,13,"OFA","Right"
"3941",1.5783,1.1285,0.80698,13,"OFA","Right"
"3942",2.7137,-0.97287,1.9787,13,"OFA","Right"
"3943",1.62,0.44148,1.2114,13,"OFA","Right"
"3944",1.9227,1.2355,1.6243,13,"OFA","Right"
"3945",4.8009,1.5491,3.9707,13,"OFA","Right"
"3946",11.3985,3.6364,8.5971,13,"OFA","Right"
"3947",3.671,0.50111,1.8367,13,"OFA","Right"
"3948",5.2455,2.0382,4.0391,13,"OFA","Right"
"3949",8.6829,3.1092,5.1008,13,"OFA","Right"
"3950",9.3388,2.5207,6.426,13,"OFA","Right"
"3951",5.1131,1.8359,4.2918,13,"OFA","Right"
"3952",1.8125,0.50435,1.6373,13,"OFA","Right"
"3953",2.4987,0.74345,1.7422,13,"OFA","Right"
"3954",0.85526,0.63027,0.77348,13,"OFA","Right"
"3955",2.3458,1.1648,1.5473,13,"OFA","Right"
"3956",1.1746,0.31873,0.93358,13,"OFA","Right"
"3957",1.3335,0.21021,0.19481,13,"OFA","Right"
"3958",1.8368,0.88695,1.2018,13,"OFA","Right"
"3959",1.415,0.1773,0.36947,13,"OFA","Right"
"3960",2.3384,-0.15807,0.70635,13,"OFA","Right"
"3961",-1.6806,-0.40366,0.18744,13,"EBA","Left"
"3962",0.44761,1.399,0.48588,13,"EBA","Left"
"3963",1.8499,2.4062,0.7851,13,"EBA","Left"
"3964",-0.36516,2.632,1.9008,13,"EBA","Left"
"3965",1.888,4.1516,1.0228,13,"EBA","Left"
"3966",2.3375,3.1509,1.9579,13,"EBA","Left"
"3967",0.1764,0.24095,0.084359,13,"EBA","Left"
"3968",-0.83753,-0.5498,-0.24996,13,"EBA","Left"
"3969",0.17333,0.35269,-0.009736,13,"EBA","Left"
"3970",1.2959,2.2571,1.9565,13,"EBA","Left"
"3971",0.46226,3.8937,2.7584,13,"EBA","Left"
"3972",4.0068,10.1775,4.5649,13,"EBA","Left"
"3973",1.478,4.6934,2.9388,13,"EBA","Left"
"3974",-0.23167,-0.74506,-0.31242,13,"EBA","Left"
"3975",1.1322,1.5323,1.6887,13,"EBA","Left"
"3976",0.69479,0.87236,0.82582,13,"EBA","Left"
"3977",-0.32193,0.6325,0.20066,13,"EBA","Left"
"3978",0.45698,1.1269,1.2522,13,"EBA","Left"
"3979",0.90887,4.3363,2.0597,13,"EBA","Left"
"3980",-0.27349,2.4324,1.2735,13,"EBA","Left"
"3981",-0.86541,1.4565,0.80579,13,"EBA","Left"
"3982",-0.29452,0.88433,1.0855,13,"EBA","Left"
"3983",0.066001,-0.45963,0.1881,13,"EBA","Left"
"3984",0.27794,0.2985,0.81358,13,"EBA","Left"
"3985",0.15292,1.234,1.8519,13,"EBA","Left"
"3986",0.25461,2.7691,4.1242,13,"EBA","Left"
"3987",0.93495,3.3083,3.3424,13,"EBA","Left"
"3988",0.99528,1.3702,0.88052,13,"EBA","Left"
"3989",1.8842,2.7625,2.7468,13,"EBA","Left"
"3990",2.1867,5.0362,4.5467,13,"EBA","Left"
"3991",0.072425,0.81829,0.0088216,13,"EBA","Right"
"3992",-0.4585,1.0241,0.29033,13,"EBA","Right"
"3993",2.2265,2.2838,2.8586,13,"EBA","Right"
"3994",1.6397,2.36,2.2746,13,"EBA","Right"
"3995",0.42703,0.98478,1.7104,13,"EBA","Right"
"3996",1.9642,3.3998,3.2499,13,"EBA","Right"
"3997",3.5588,7.042,8.543,13,"EBA","Right"
"3998",1.8233,4.1597,4.892,13,"EBA","Right"
"3999",0.65774,1.3709,1.616,13,"EBA","Right"
"4000",-0.33772,-0.39094,0.050443,13,"EBA","Right"
"4001",-0.198,0.46322,0.34087,13,"EBA","Right"
"4002",-0.015437,2.231,2.0712,13,"EBA","Right"
"4003",1.924,3.8761,3.8847,13,"EBA","Right"
"4004",3.3662,7.4094,6.8791,13,"EBA","Right"
"4005",4.5886,8.5338,8.888,13,"EBA","Right"
"4006",1.7783,2.2621,2.5477,13,"EBA","Right"
"4007",-0.21896,3.0026,2.0677,13,"EBA","Right"
"4008",-0.17508,1.3851,0.9931,13,"EBA","Right"
