"","face_PSC","object_PSC","integratedFO_PSC","subj","ROI","hemi"
"1556",-0.39117,1.6467,1.0285,5,"LO","Right"
"1557",0.07598,1.6961,1.7572,5,"LO","Right"
"1558",-0.041133,3.4307,2.4827,5,"LO","Right"
"1559",-0.84989,1.7886,1.1605,5,"LO","Right"
"1560",-1.149,1.0982,0.79465,5,"LO","Right"
"1561",4.8118,2.0574,4.8807,6,"FFA","Left"
"1562",3.1091,1.2702,2.727,6,"FFA","Left"
"1563",1.4125,0.12407,1.2548,6,"FFA","Left"
"1564",0.25935,-0.33535,-0.24708,6,"FFA","Left"
"1565",2.7228,1.736,1.7066,6,"FFA","Left"
"1566",-2.6224,-2.6453,-2.346,6,"FFA","Left"
"1567",-0.81233,-1.2828,-0.47797,6,"FFA","Left"
"1568",1.5301,1.6778,2.3806,6,"FFA","Left"
"1569",2.5773,0.11289,2.3037,6,"FFA","Left"
"1570",0.64708,-0.54113,0.30467,6,"FFA","Left"
"1571",3.7944,0.40399,3.967,6,"FFA","Left"
"1572",1.2129,1.3247,1.3399,6,"FFA","Left"
"1573",-1.4087,-2.1885,-1.8662,6,"FFA","Left"
"1574",0.046065,-0.92085,0.29864,6,"FFA","Left"
"1575",1.3734,1.3404,1.3921,6,"FFA","Left"
"1576",2.0769,-0.53643,1.0042,6,"FFA","Left"
"1577",1.6059,0.64608,3.3458,6,"FFA","Left"
"1578",3.0538,-0.15687,1.5818,6,"FFA","Left"
"1579",1.9386,1.3481,1.6925,6,"FFA","Left"
"1580",0.77044,-1.1683,1.0956,6,"FFA","Left"
"1581",8.4681,-0.39344,6.2457,6,"FFA","Left"
"1582",1.032,-1.0464,0.46145,6,"FFA","Left"
"1583",0.69743,0.89976,0.13386,6,"FFA","Left"
"1584",1.6392,-0.34577,1.4134,6,"FFA","Left"
"1585",1.941,0.89623,3.4687,6,"FFA","Left"
"1586",0.37171,0.004623,0.10665,6,"FFA","Left"
"1587",1.3992,0.22441,2.0364,6,"FFA","Left"
"1588",2.9462,0.64816,3.4008,6,"FFA","Left"
"1589",2.4516,0.77626,2.6955,6,"FFA","Left"
"1590",0.47062,0.1202,0.9331,6,"FFA","Left"
"1591",12.0297,3.8394,10.6943,6,"FFA","Right"
"1592",4.5007,2.487,2.8806,6,"FFA","Right"
"1593",5.7757,-1.3007,3.8547,6,"FFA","Right"
"1594",4.2386,0.9514,4.1363,6,"FFA","Right"
"1595",1.223,-0.9717,1.2037,6,"FFA","Right"
"1596",2.9339,1.5033,3.4614,6,"FFA","Right"
"1597",1.7978,0.25558,1.4225,6,"FFA","Right"
"1598",3.2361,0.64774,2.7943,6,"FFA","Right"
"1599",0.5489,0.078373,1.1745,6,"FFA","Right"
"1600",2.5441,2.0553,1.5816,6,"FFA","Right"
"1601",6.0373,1.3045,5.5459,6,"FFA","Right"
"1602",0.96828,0.70066,0.96051,6,"FFA","Right"
"1603",1.8658,0.51914,2.0696,6,"FFA","Right"
"1604",1.9155,0.34959,1.7079,6,"FFA","Right"
"1605",1.6876,-0.79511,0.95714,6,"FFA","Right"
"1606",3.7919,2.0232,2.8041,6,"FFA","Right"
"1607",1.1845,0.72007,1.1926,6,"FFA","Right"
"1608",4.5602,2.9013,5.4207,6,"FFA","Right"
"1609",1.9738,-1.5915,1.5416,6,"FFA","Right"
"1610",1.5203,-0.08138,1.1625,6,"FFA","Right"
"1611",-0.3326,-0.35975,-0.88506,6,"FFA","Right"
"1612",1.7447,0.54484,2.5014,6,"FFA","Right"
"1613",0.61069,-0.71153,0.74698,6,"FFA","Right"
"1614",3.0102,0.62794,3.1837,6,"FFA","Right"
"1615",1.6474,-0.48761,2.1586,6,"FFA","Right"
"1616",2.2169,0.44949,3.1424,6,"FFA","Right"
"1617",0.43036,-0.33807,1.56,6,"FFA","Right"
"1618",3.2466,0.71109,1.5658,6,"FFA","Right"
"1619",-0.60154,-1.0417,-1.0162,6,"FFA","Right"
"1620",3.6368,0.84284,2.9437,6,"FFA","Right"
"1621",0.26484,0.12565,1.3883,6,"FBA","Left"
"1622",0.40533,-1.3344,0.15746,6,"FBA","Left"
"1623",0.31304,-0.64568,1.2003,6,"FBA","Left"
"1624",1.0508,-0.40781,1.8748,6,"FBA","Left"
"1625",1.5496,0.069579,1.5956,6,"FBA","Left"
"1626",2.5159,0.11324,2.4865,6,"FBA","Left"
"1627",2.772,0.50568,2.6044,6,"FBA","Left"
"1628",4.1362,1.6343,3.9344,6,"FBA","Left"
"1629",3.4734,1.7465,3.6134,6,"FBA","Left"
"1630",1.2511,1.1763,1.2759,6,"FBA","Left"
"1631",1.8291,-0.083497,1.0466,6,"FBA","Left"
"1632",0.33153,1.1521,0.37676,6,"FBA","Left"
"1633",2.5945,0.46591,2.1267,6,"FBA","Left"
"1634",1.7851,0.28608,1.7502,6,"FBA","Left"
"1635",-0.24574,-0.15487,-0.10378,6,"FBA","Left"
"1636",2.7129,1.6186,2.853,6,"FBA","Left"
"1637",5.4586,3.5354,5.6481,6,"FBA","Left"
"1638",4.3678,1.8352,3.9694,6,"FBA","Left"
"1639",1.189,0.2427,0.22938,6,"FBA","Left"
"1640",1.3221,1.8213,1.9517,6,"FBA","Left"
"1641",6.7033,1.6639,3.8792,6,"FBA","Left"
"1642",0.88746,0.10206,0.83558,6,"FBA","Left"
"1643",2.208,0.066904,2.4357,6,"FBA","Left"
"1644",0.40559,1.2545,1.3996,6,"FBA","Left"
"1645",1.8716,0.55638,2.8364,6,"FBA","Left"
"1646",2.2795,0.95039,2.2983,6,"FBA","Left"
"1647",0.62464,0.54497,-0.18192,6,"FBA","Left"
"1648",0.45734,0.9535,1.3829,6,"FBA","Left"
"1649",3.2544,1.1096,2.13,6,"FBA","Left"
"1650",3.8604,0.45887,2.6143,6,"FBA","Left"
"1651",3.1968,1.0635,3.7774,6,"FBA","Right"
"1652",0.89767,-0.045747,0.49099,6,"FBA","Right"
"1653",2.1565,0.7488,1.6412,6,"FBA","Right"
"1654",0.98168,-0.22224,-0.1922,6,"FBA","Right"
"1655",1.1101,0.73458,1.3835,6,"FBA","Right"
"1656",-0.84633,-0.28524,0.90136,6,"FBA","Right"
"1657",0.37488,0.12052,-0.0015147,6,"FBA","Right"
"1658",1.6047,0.70152,1.5671,6,"FBA","Right"
"1659",1.379,-0.12592,1.3198,6,"FBA","Right"
"1660",0.60444,0.52986,0.077264,6,"FBA","Right"
"1661",1.2302,-0.30588,1.1312,6,"FBA","Right"
"1662",2.3202,-0.68382,2.187,6,"FBA","Right"
"1663",2.2239,1.7329,3.2029,6,"FBA","Right"
"1664",3.1535,2.2176,3.852,6,"FBA","Right"
"1665",0.28449,0.41135,1.0358,6,"FBA","Right"
"1666",2.4023,1.5859,2.0452,6,"FBA","Right"
"1667",1.019,0.56049,0.82394,6,"FBA","Right"
"1668",2.2649,1.2219,1.5487,6,"FBA","Right"
"1669",4.7481,1.6492,4.0755,6,"FBA","Right"
"1670",0.12377,-0.44255,0.01887,6,"FBA","Right"
"1671",1.6015,0.44874,1.4489,6,"FBA","Right"
"1672",5.8277,1.6246,5.0172,6,"FBA","Right"
"1673",1.6018,0.090815,1.616,6,"FBA","Right"
"1674",0.70229,0.47404,0.89313,6,"FBA","Right"
"1675",4.663,2.0244,3.9303,6,"FBA","Right"
"1676",1.3219,-0.19154,1.6989,6,"FBA","Right"
"1677",2.1325,0.76319,2.1151,6,"FBA","Right"
"1678",2.8715,1.2944,2.7667,6,"FBA","Right"
"1679",-0.30194,-0.59836,-0.64592,6,"FBA","Right"
"1680",2.7161,0.74769,2.2319,6,"FBA","Right"
"1681",-0.016066,0.15689,-2.2119,6,"medial_obj","Left"
"1682",-1.2492,0.42182,-0.66685,6,"medial_obj","Left"
"1683",0.49001,0.56656,-1.168,6,"medial_obj","Left"
"1684",0.81005,2.2621,0.93139,6,"medial_obj","Left"
"1685",2.0135,-0.42777,0.49925,6,"medial_obj","Left"
"1686",0.69775,0.50212,0.40198,6,"medial_obj","Left"
"1687",2.0215,0.52605,-0.45716,6,"medial_obj","Left"
"1688",0.82973,0.70135,-0.14582,6,"medial_obj","Left"
"1689",-1.0035,-0.096506,-1.1025,6,"medial_obj","Left"
"1690",-0.63738,-0.2121,-0.38957,6,"medial_obj","Left"
"1691",-0.35582,-0.61171,-0.33295,6,"medial_obj","Left"
"1692",-0.12905,-1.2706,-1.6098,6,"medial_obj","Left"
"1693",0.23515,0.52428,1.4968,6,"medial_obj","Left"
"1694",0.65035,-0.55116,-0.13243,6,"medial_obj","Left"
"1695",-0.23618,0.89371,-1.3776,6,"medial_obj","Left"
"1696",2.3918,0.10054,1.3177,6,"medial_obj","Left"
"1697",0.42933,-0.49955,1.4358,6,"medial_obj","Left"
"1698",0.23461,0.16187,0.62177,6,"medial_obj","Left"
"1699",0.053207,-0.26108,-0.26321,6,"medial_obj","Left"
"1700",-1.4897,-3.4032,-2.106,6,"medial_obj","Left"
"1701",1.0551,-1.2726,-0.65601,6,"medial_obj","Left"
"1702",-2.1447,-1.1367,-2.9377,6,"medial_obj","Left"
"1703",0.18525,0.90837,0.36028,6,"medial_obj","Left"
"1704",0.92221,-0.58556,-0.31579,6,"medial_obj","Left"
"1705",1.8022,0.016331,0.49461,6,"medial_obj","Left"
"1706",1.6739,2.3269,0.69903,6,"medial_obj","Left"
"1707",0.7279,1.6157,3.5115,6,"medial_obj","Left"
"1708",-2.2323,1.1069,-2.5372,6,"medial_obj","Left"
"1709",0.68473,2.0401,2.7781,6,"medial_obj","Left"
"1710",-0.48936,0.12232,-2.2857,6,"medial_obj","Left"
"1711",0.16509,0.22847,0.30591,6,"EBA","Left"
"1712",1.3765,0.71675,0.51814,6,"EBA","Left"
"1713",7.5033,4.9134,6.5669,6,"EBA","Left"
"1714",2.3661,2.1104,1.8233,6,"EBA","Left"
"1715",1.3276,1.2486,0.074042,6,"EBA","Left"
"1716",1.972,1.766,1.3389,6,"EBA","Left"
"1717",7.8299,5.829,6.9343,6,"EBA","Left"
"1718",2.7897,2.3941,2.7035,6,"EBA","Left"
"1719",1.1614,1.9937,0.61245,6,"EBA","Left"
"1720",2.5021,1.9511,1.8321,6,"EBA","Left"
"1721",1.7767,1.1552,1.9302,6,"EBA","Left"
"1722",0.96968,0.46363,0.80819,6,"EBA","Left"
"1723",-0.69082,-0.2693,-0.38491,6,"EBA","Left"
"1724",0.83264,0.46525,1.2584,6,"EBA","Left"
"1725",-0.052479,0.57826,-0.12643,6,"EBA","Left"
"1726",0.036214,0.16123,-0.35233,6,"EBA","Left"
"1727",1.7443,1.5721,1.0058,6,"EBA","Left"
"1728",1.5681,-0.47451,-0.09304,6,"EBA","Left"
"1729",5.485,3.6767,3.9938,6,"EBA","Left"
"1730",2.3218,0.54354,1.0953,6,"EBA","Left"
"1731",0.82626,-1.1755,-0.82095,6,"EBA","Left"
"1732",4.4611,2.1272,2.9105,6,"EBA","Left"
"1733",3.0106,1.2131,2.2018,6,"EBA","Left"
"1734",1.9776,1.1141,1.2026,6,"EBA","Left"
"1735",2.2536,1.3957,0.8044,6,"EBA","Left"
"1736",1.0624,-0.1308,0.63056,6,"EBA","Left"
"1737",0.65232,-0.51607,0.39713,6,"EBA","Left"
"1738",0.037403,-0.65213,0.27053,6,"EBA","Left"
"1739",0.26323,0.074841,-0.079141,6,"EBA","Left"
"1740",12.3557,4.4055,10.1618,6,"EBA","Left"
"1741",3.4715,1.9903,2.8936,6,"EBA","Right"
"1742",3.6253,1.4958,4.2587,6,"EBA","Right"
"1743",3.7588,0.32155,3.4281,6,"EBA","Right"
"1744",2.094,0.74548,1.6958,6,"EBA","Right"
"1745",2.954,-0.24353,1.6228,6,"EBA","Right"
"1746",1.2296,-0.096325,1.3236,6,"EBA","Right"
"1747",2.1015,-0.89881,0.95936,6,"EBA","Right"
"1748",3.0359,-0.52386,1.8451,6,"EBA","Right"
"1749",2.4897,0.50041,1.9761,6,"EBA","Right"
"1750",4.3447,0.40542,2.5647,6,"EBA","Right"
"1751",2.1319,0.0034099,1.707,6,"EBA","Right"
"1752",1.7116,0.92861,1.2032,6,"EBA","Right"
"1753",1.4777,1.0839,1.5962,6,"EBA","Right"
"1754",1.2695,-0.72994,1.18,6,"EBA","Right"
"1755",4.6434,0.40255,3.153,6,"EBA","Right"
"1756",2.2593,0.93505,1.3884,6,"EBA","Right"
"1757",0.11607,-0.39679,-0.013153,6,"EBA","Right"
"1758",0.18948,0.54688,0.61367,6,"EBA","Right"
"1759",2.033,1.3128,1.8274,6,"EBA","Right"
"1760",0.53075,0.93554,0.67515,6,"EBA","Right"
"1761",1.7895,0.1126,1.809,6,"EBA","Right"
"1762",1.6453,0.41061,1.2761,6,"EBA","Right"
"1763",2.556,0.76493,2.2649,6,"EBA","Right"
"1764",0.86767,-0.49374,1.2843,6,"EBA","Right"
"1765",0.74502,-0.3542,0.65334,6,"EBA","Right"
"1766",0.6632,-0.030993,0.52204,6,"EBA","Right"
"1767",0.66698,0.16359,0.76512,6,"EBA","Right"
"1768",0.5609,-0.16741,0.90277,6,"EBA","Right"
"1769",0.76164,0.10967,0.38757,6,"EBA","Right"
"1770",1.2005,-0.39354,0.49629,6,"EBA","Right"
"1771",1.6848,-0.60614,1.1834,7,"FFA","Left"
"1772",2.6747,-1.2047,2.1274,7,"FFA","Left"
"1773",0.24815,-0.56227,-0.29073,7,"FFA","Left"
"1774",2.2233,0.004118,1.376,7,"FFA","Left"
"1775",0.71527,0.092623,0.21426,7,"FFA","Left"
"1776",3.9149,2.1569,4.3086,7,"FFA","Left"
"1777",3.4681,-0.69538,2.5908,7,"FFA","Left"
"1778",5.0544,1.5401,4.9405,7,"FFA","Left"
"1779",2.8869,0.91173,2.3999,7,"FFA","Left"
"1780",4.4246,1.8642,4.7723,7,"FFA","Left"
"1781",5.5789,1.5283,6.6732,7,"FFA","Left"
"1782",5.4186,2.6859,5.5768,7,"FFA","Left"
"1783",4.1778,2.289,4.3177,7,"FFA","Left"
"1784",0.15906,0.10854,0.11275,7,"FFA","Left"
"1785",2.3944,0.20517,2.5713,7,"FFA","Left"
"1786",-0.15082,0.43432,-0.18586,7,"FFA","Left"
"1787",0.2902,-0.28433,0.50601,7,"FFA","Left"
"1788",2.1039,-1.0454,1.2775,7,"FFA","Left"
"1789",2.9341,0.32048,2.6158,7,"FFA","Left"
"1790",2.5889,-0.35021,1.4231,7,"FFA","Left"
"1791",-0.123,-1.2638,-1.1925,7,"FFA","Left"
"1792",1.1763,-0.67039,0.016282,7,"FFA","Left"
"1793",2.1949,-0.10448,1.8592,7,"FFA","Left"
"1794",-1.2977,-1.4793,-2.2901,7,"FFA","Left"
"1795",0.24928,-0.10145,-0.15553,7,"FFA","Left"
"1796",0.36651,-1.1044,-0.61879,7,"FFA","Left"
"1797",-0.21045,-0.097781,0.027239,7,"FFA","Left"
"1798",0.30546,0.53989,0.27911,7,"FFA","Left"
"1799",0.97681,0.30199,1.0915,7,"FFA","Left"
"1800",-0.074126,0.33748,-0.41059,7,"FFA","Left"
"1801",0.014117,-0.93791,-0.2955,7,"FFA","Right"
"1802",0.44752,-0.037311,0.052334,7,"FFA","Right"
"1803",1.3279,-0.2258,1.2064,7,"FFA","Right"
"1804",1.1789,-0.48068,0.6362,7,"FFA","Right"
"1805",1.2987,-0.49322,0.70997,7,"FFA","Right"
"1806",2.6245,0.73441,2.6169,7,"FFA","Right"
"1807",2.8949,-0.21945,2.376,7,"FFA","Right"
"1808",1.852,-0.26588,1.7722,7,"FFA","Right"
"1809",2.2836,-0.26862,1.5395,7,"FFA","Right"
"1810",4.1206,-0.78971,3.1923,7,"FFA","Right"
"1811",5.8754,-0.38866,5.8798,7,"FFA","Right"
"1812",3.9639,0.65543,4.4814,7,"FFA","Right"
"1813",2.4766,1.5343,2.7266,7,"FFA","Right"
"1814",3.8063,0.060771,2.7568,7,"FFA","Right"
"1815",0.80917,0.59578,2.7243,7,"FFA","Right"
"1816",0.73022,0.63863,1.8052,7,"FFA","Right"
"1817",1.1138,-0.33758,1.0671,7,"FFA","Right"
"1818",1.3531,-0.15004,1.2747,7,"FFA","Right"
"1819",2.044,1.0625,3.0026,7,"FFA","Right"
"1820",1.5587,0.77796,2.1251,7,"FFA","Right"
"1821",2.5704,1.1122,1.86,7,"FFA","Right"
"1822",3.2877,0.89055,3.0223,7,"FFA","Right"
"1823",0.35295,0.017319,0.14743,7,"FFA","Right"
"1824",1.6023,0.84118,2.2093,7,"FFA","Right"
"1825",3.2132,0.6972,3.4385,7,"FFA","Right"
"1826",1.4022,0.074071,1.4415,7,"FFA","Right"
"1827",2.4862,1.184,2.5919,7,"FFA","Right"
"1828",0.91905,-0.21486,0.70389,7,"FFA","Right"
"1829",2.0005,0.37413,2.9379,7,"FFA","Right"
"1830",0.47323,-0.15654,1.3141,7,"FFA","Right"
"1831",0.85639,0.67124,0.45734,7,"FBA","Left"
"1832",1.3325,0.91544,0.65133,7,"FBA","Left"
"1833",1.4173,0.91651,0.72461,7,"FBA","Left"
"1834",-0.13504,-0.32369,-0.43812,7,"FBA","Left"
"1835",0.3636,-0.31206,-0.54291,7,"FBA","Left"
"1836",0.81188,0.76789,1.2933,7,"FBA","Left"
"1837",-0.75256,-0.62118,-0.49548,7,"FBA","Left"
"1838",0.076661,-1.0449,-0.77779,7,"FBA","Left"
"1839",1.9652,0.57953,0.80698,7,"FBA","Left"
"1840",2.5962,1.0242,2.5822,7,"FBA","Left"
"1841",0.080872,-0.22051,-0.19154,7,"FBA","Left"
"1842",1.0511,-0.13284,0.51314,7,"FBA","Left"
"1843",0.85122,-0.029451,0.79892,7,"FBA","Left"
"1844",0.48219,-0.088118,-0.074132,7,"FBA","Left"
"1845",0.50277,0.21114,0.51403,7,"FBA","Left"
"1846",-0.56947,-0.36735,-0.85217,7,"FBA","Left"
"1847",0.36115,-0.11198,-0.3451,7,"FBA","Left"
"1848",1.2951,0.47397,0.54193,7,"FBA","Left"
"1849",0.44097,0.00079772,0.043572,7,"FBA","Left"
"1850",0.15156,0.51259,0.66388,7,"FBA","Left"
"1851",0.95651,0.32803,0.5704,7,"FBA","Left"
"1852",0.75764,0.43083,0.75946,7,"FBA","Left"
"1853",0.54287,-0.12955,0.45018,7,"FBA","Left"
"1854",0.8224,0.44941,0.9934,7,"FBA","Left"
"1855",-0.17393,-0.28176,0.17091,7,"FBA","Left"
"1856",-0.63346,-0.26542,-0.38742,7,"FBA","Left"
"1857",0.14828,-0.18789,-0.21761,7,"FBA","Left"
"1858",0.84436,-0.19348,1.301,7,"FBA","Left"
"1859",0.37796,0.051229,0.73316,7,"FBA","Left"
"1860",0.63823,0.55096,0.58967,7,"FBA","Left"
"1861",1.1473,-0.37161,0.85546,7,"FBA","Right"
"1862",0.27974,0.09214,0.95361,7,"FBA","Right"
"1863",0.61095,0.67607,0.45317,7,"FBA","Right"
"1864",1.4665,0.95786,1.4611,7,"FBA","Right"
"1865",-0.058597,-0.15991,0.0051538,7,"FBA","Right"
"1866",-0.22652,0.10357,0.14288,7,"FBA","Right"
"1867",-0.4232,0.051284,0.0051795,7,"FBA","Right"
"1868",0.554,0.034806,0.19671,7,"FBA","Right"
"1869",0.53952,-0.25643,1.1999,7,"FBA","Right"
"1870",0.34407,0.24093,0.16432,7,"FBA","Right"
"1871",0.15501,-0.203,0.19601,7,"FBA","Right"
"1872",0.63447,0.041958,0.97116,7,"FBA","Right"
"1873",0.34132,0.088836,0.86426,7,"FBA","Right"
"1874",0.10423,0.24222,0.24904,7,"FBA","Right"
"1875",0.60109,-0.15564,-0.13908,7,"FBA","Right"
"1876",0.45802,-0.012343,0.34646,7,"FBA","Right"
"1877",-0.19864,0.85545,0.23337,7,"FBA","Right"
"1878",0.15643,-0.20042,-0.85655,7,"FBA","Right"
"1879",0.77262,0.34635,0.4528,7,"FBA","Right"
"1880",-0.30454,0.12833,-0.3756,7,"FBA","Right"
"1881",0.31256,-0.33626,0.46022,7,"FBA","Right"
"1882",0.62651,0.33573,0.057047,7,"FBA","Right"
"1883",0.44626,-0.35561,0.58244,7,"FBA","Right"
"1884",0.95343,0.81209,0.8452,7,"FBA","Right"
"1885",0.42355,0.55179,0.81181,7,"FBA","Right"
"1886",-0.2699,-0.20126,-0.23194,7,"FBA","Right"
"1887",-0.099165,-0.30018,-0.19608,7,"FBA","Right"
"1888",0.62431,-0.23354,1.0405,7,"FBA","Right"
"1889",0.54344,0.691,0.68603,7,"FBA","Right"
"1890",0.64548,1.2735,0.34123,7,"FBA","Right"
"1891",1.2225,4.7307,4.1542,7,"medial_obj","Left"
"1892",-1.2875,1.2147,-0.38123,7,"medial_obj","Left"
"1893",-2.1096,2.2925,2.0546,7,"medial_obj","Left"
"1894",0.87284,1.7797,2.2926,7,"medial_obj","Left"
"1895",0.096133,0.26824,1.2652,7,"medial_obj","Left"
"1896",0.78503,1.604,2.5204,7,"medial_obj","Left"
"1897",0.14058,0.38226,0.012827,7,"medial_obj","Left"
"1898",0.88231,3.3189,2.4771,7,"medial_obj","Left"
"1899",0.61132,3.4442,3.2322,7,"medial_obj","Left"
"1900",-0.75846,4.6179,4.8302,7,"medial_obj","Left"
"1901",1.9804,2.1499,3.6752,7,"medial_obj","Left"
"1902",0.20188,6.489,3.4111,7,"medial_obj","Left"
"1903",1.5224,4.493,3.6833,7,"medial_obj","Left"
"1904",1.4603,2.2602,2.6885,7,"medial_obj","Left"
"1905",3.9783,7.3014,5.3022,7,"medial_obj","Left"
"1906",0.87869,0.96368,1.1485,7,"medial_obj","Left"
"1907",0.73844,1.0078,0.71566,7,"medial_obj","Left"
"1908",0.35422,0.066693,-0.33996,7,"medial_obj","Left"
"1909",0.74236,3.1543,2.9525,7,"medial_obj","Left"
"1910",0.72125,3.5758,3.4453,7,"medial_obj","Left"
"1911",0.1836,-0.21125,1.1744,7,"medial_obj","Left"
"1912",-0.087753,0.9315,0.3976,7,"medial_obj","Left"
"1913",-0.0062665,1.1588,1.3334,7,"medial_obj","Left"
"1914",0.3042,-0.30143,0.19954,7,"medial_obj","Left"
"1915",-0.31458,0.20838,-0.0021597,7,"medial_obj","Left"
"1916",0.068769,0.55673,0.23462,7,"medial_obj","Left"
"1917",-0.185,-0.78819,-0.75807,7,"medial_obj","Left"
"1918",0.28741,-1.0467,-0.13907,7,"medial_obj","Left"
"1919",-0.46936,-0.23776,-0.26117,7,"medial_obj","Left"
"1920",0.54409,1.2101,0.40465,7,"medial_obj","Left"
"1921",0.17283,3.0419,4.3753,7,"medial_obj","Right"
"1922",0.89709,2.2003,2.0915,7,"medial_obj","Right"
"1923",2.5387,5.6491,7.0858,7,"medial_obj","Right"
"1924",1.0418,1.283,1.3501,7,"medial_obj","Right"
"1925",1.6658,4.8324,4.5048,7,"medial_obj","Right"
"1926",5.0734,9.0454,8.6353,7,"medial_obj","Right"
"1927",1.4592,2.4785,4.4397,7,"medial_obj","Right"
"1928",9.3605,9.8427,10.3455,7,"medial_obj","Right"
"1929",-0.37673,1.8946,1.1353,7,"medial_obj","Right"
"1930",2.166,0.67919,1.6271,7,"medial_obj","Right"
"1931",1.9595,6.2244,5.9949,7,"medial_obj","Right"
"1932",1.7335,2.9263,2.8746,7,"medial_obj","Right"
"1933",3.5013,3.5527,2.8123,7,"medial_obj","Right"
"1934",2.0028,2.9181,3.1473,7,"medial_obj","Right"
"1935",0.4154,1.5513,1.3437,7,"medial_obj","Right"
"1936",1.3372,2.8988,2.7852,7,"medial_obj","Right"
"1937",0.13821,1.5012,0.72577,7,"medial_obj","Right"
"1938",2.0966,5.5323,4.175,7,"medial_obj","Right"
"1939",0.63512,-1.2158,-1.3854,7,"medial_obj","Right"
"1940",0.84591,0.9043,0.96779,7,"medial_obj","Right"
"1941",-0.15919,0.90989,0.80141,7,"medial_obj","Right"
"1942",-1.1374,-1.1336,-1.9727,7,"medial_obj","Right"
"1943",0.24218,0.73751,0.50972,7,"medial_obj","Right"
"1944",1.583,1.6962,2.0845,7,"medial_obj","Right"
"1945",0.39333,0.65917,1.0572,7,"medial_obj","Right"
"1946",-0.066406,-0.30357,0.22935,7,"medial_obj","Right"
"1947",1.6611,3.5707,3.4364,7,"medial_obj","Right"
"1948",-0.16512,0.13767,-2.222,7,"medial_obj","Right"
"1949",-0.46502,0.32395,-1.3033,7,"medial_obj","Right"
"1950",0.28183,1.359,0.98705,7,"medial_obj","Right"
"1951",-0.54776,-0.94876,-0.88963,7,"OFA","Left"
"1952",-0.87867,-1.9339,-1.6283,7,"OFA","Left"
"1953",2.9519,0.28122,1.6751,7,"OFA","Left"
"1954",0.68738,-0.31892,0.35661,7,"OFA","Left"
"1955",0.02282,-0.7164,-0.85789,7,"OFA","Left"
"1956",0.87534,0.13038,0.5323,7,"OFA","Left"
"1957",1.9441,0.75129,1.2902,7,"OFA","Left"
"1958",4.6194,1.408,3.2843,7,"OFA","Left"
"1959",6.7477,2.8351,4.9929,7,"OFA","Left"
"1960",2.2007,1.4461,2.0606,7,"OFA","Left"
"1961",1.3415,0.012752,0.42258,7,"OFA","Left"
"1962",1.1772,-0.35384,0.23611,7,"OFA","Left"
"1963",0.32354,1.6302,0.96416,7,"OFA","Left"
"1964",2.6753,1.1085,2.6599,7,"OFA","Left"
"1965",5.0749,3.3685,5.6429,7,"OFA","Left"
"1966",0.73023,-0.79767,0.80723,7,"OFA","Left"
"1967",3.7111,0.4322,2.5911,7,"OFA","Left"
"1968",4.8818,0.96615,3.2452,7,"OFA","Left"
"1969",1.8187,0.39976,1.7413,7,"OFA","Left"
"1970",1.9681,-0.066486,1.3675,7,"OFA","Left"
"1971",2.2593,0.3839,1.5798,7,"OFA","Left"
"1972",1.2137,0.34582,2.1292,7,"OFA","Left"
"1973",2.0509,1.1103,1.9447,7,"OFA","Left"
"1974",1.3887,-0.10106,0.91141,7,"OFA","Left"
"1975",1.6651,0.60435,1.0172,7,"OFA","Left"
"1976",1.7122,0.15255,0.79254,7,"OFA","Left"
"1977",1.2565,0.30372,0.71852,7,"OFA","Left"
"1978",1.5218,0.80558,1.6797,7,"OFA","Left"
"1979",1.8408,0.62128,1.5857,7,"OFA","Left"
"1980",1.4891,-0.28554,1.2318,7,"OFA","Left"
"1981",2.4554,1.1592,2.0117,7,"OFA","Right"
"1982",1.0521,0.31508,0.83873,7,"OFA","Right"
"1983",1.7271,-0.15566,0.61572,7,"OFA","Right"
"1984",0.39593,-0.02571,-0.34174,7,"OFA","Right"
"1985",0.86078,0.24578,0.76623,7,"OFA","Right"
"1986",1.0867,0.25791,1.8911,7,"OFA","Right"
"1987",1.1389,-0.53427,0.90274,7,"OFA","Right"
"1988",2.3093,0.11606,1.3221,7,"OFA","Right"
"1989",1.8108,0.62101,1.1029,7,"OFA","Right"
"1990",1.0537,0.18851,0.51962,7,"OFA","Right"
"1991",3.9987,1.4862,3.1602,7,"OFA","Right"
"1992",4.9368,1.0028,3.4116,7,"OFA","Right"
"1993",8.4139,3.1254,7.5008,7,"OFA","Right"
"1994",7.3618,2.0505,7.2371,7,"OFA","Right"
"1995",4.5624,0.73828,2.9163,7,"OFA","Right"
"1996",3.9963,1.3303,4.2027,7,"OFA","Right"
"1997",0.6917,0.75502,1.2563,7,"OFA","Right"
"1998",2.5316,1.4956,1.9656,7,"OFA","Right"
"1999",3.0914,0.75412,2.2725,7,"OFA","Right"
"2000",8.8565,2.2704,7.6955,7,"OFA","Right"
"2001",6.8232,2.2378,6.1801,7,"OFA","Right"
"2002",2.3244,0.81192,1.669,7,"OFA","Right"
"2003",0.54868,0.086857,0.19481,7,"OFA","Right"
"2004",2.6975,0.43903,2.324,7,"OFA","Right"
"2005",8.266,2.0585,7.786,7,"OFA","Right"
"2006",4.6608,0.4597,4.059,7,"OFA","Right"
"2007",3.7925,0.7352,3.0616,7,"OFA","Right"
