info,ROI,subj,CV_num,voxels_num,Rsq,A_coef,B_coef,CI_l_A_coef,CI_h_A_coef,CI_l_B_coef,CI_h_B_coef
FaceBody_ROIs,FFA_left,BuEl,1,25,0.954365891754229,0.453135692166577,0.67634725538653,0.214816351454125,0.691455032879028,0.300820429327413,1.05187408144565
FaceBody_ROIs,FFA_right,BuEl,1,25,0.904850615301498,0.640230183535957,0.615275870760908,0.440570545993154,0.839889821078759,0.342511990932524,0.888039750589291
FaceBody_ROIs,FBA_right,BuEl,1,25,0.674657390843497,0.439899114775675,0.540001322404583,0.108202455172054,0.771595774379296,0.300046837493684,0.779955807315482
FaceBody_ROIs,Fus_overlap_right,BuEl,1,25,0.914194946785822,0.65241499231689,0.434857985173537,0.455284525334182,0.849545459299598,0.135764703771433,0.733951266575642
FaceBody_ROIs,OFA_left,BuEl,1,25,0.902928482017697,0.604841285229981,0.454643782548087,0.480764253243604,0.728918317216359,0.174006717816358,0.735280847279815
FaceBody_ROIs,EBA_left,BuEl,1,25,0.941186512204986,0.213973338944478,0.809643715175829,-0.0518153006690282,0.479761978557983,0.697323154846971,0.921964275504687
FaceBody_ROIs,OFA_right,BuEl,1,25,0.986941089464655,0.58142822730069,0.335187000466846,0.472024748740115,0.690831705861266,0.110420840173876,0.559953160759815
FaceBody_ROIs,EBA_right,BuEl,1,25,0.99345356203891,0.659135282371944,0.499834731185361,0.421966709071466,0.896303855672421,0.346047146881368,0.653622315489354
FaceBody_ROIs,FFA_left,BuEl,1,30,0.952346128658691,0.426338392545496,0.726086661633834,0.219448578483017,0.633228206607975,0.409449670207993,1.04272365305967
FaceBody_ROIs,FFA_right,BuEl,1,30,0.912172309434354,0.643953961526337,0.610270704317072,0.480870398176338,0.807037524876335,0.381361167712403,0.839180240921741
FaceBody_ROIs,FBA_right,BuEl,1,30,0.679077201857389,0.351266526083875,0.592265325485771,0.0480167678860449,0.654516284281705,0.377365093640448,0.807165557331094
FaceBody_ROIs,OFA_left,BuEl,1,30,0.911814988240362,0.608102616458317,0.447455800820407,0.498724737922229,0.717480494994406,0.200892496356374,0.694019105284441
FaceBody_ROIs,EBA_left,BuEl,1,30,0.928335256431425,0.282063846545058,0.796124375961403,0.0242471765675434,0.539880516522573,0.68692831756475,0.905320434358056
FaceBody_ROIs,OFA_right,BuEl,1,30,0.980758311789779,0.553989615841939,0.386872978989462,0.419167422306042,0.688811809377837,0.113993190499816,0.659752767479108
FaceBody_ROIs,EBA_right,BuEl,1,30,0.993215549388399,0.658227891873447,0.503153864982878,0.440172561215856,0.876283222531039,0.36149928118323,0.644808448782525
FaceBody_ROIs,FFA_left,BuEl,1,35,0.955246832042802,0.425265695512897,0.688958535863576,0.231456464568748,0.619074926457047,0.391638396977735,0.986278674749417
FaceBody_ROIs,FFA_right,BuEl,1,35,0.861246178031244,0.590311489010825,0.684144327117185,0.402191595064336,0.778431382957314,0.418598287773394,0.949690366460975
FaceBody_ROIs,FBA_right,BuEl,1,35,0.713860298023181,0.30337764848319,0.641211513397391,0.0591608152919318,0.547594481674447,0.470143101698056,0.812279925096726
FaceBody_ROIs,OFA_left,BuEl,1,35,0.916220205325458,0.608185397745148,0.463060062872806,0.507653818028924,0.708716977461372,0.238584529516697,0.687535596228916
FaceBody_ROIs,EBA_left,BuEl,1,35,0.897600295177089,0.341633949909886,0.761996872236691,0.0773571324745433,0.60591076734523,0.644813060517656,0.879180683955726
FaceBody_ROIs,OFA_right,BuEl,1,35,0.98243890386248,0.581763073863501,0.328623395372795,0.462611665991644,0.700914481735357,0.09354933683909,0.563697453906501
FaceBody_ROIs,EBA_right,BuEl,1,35,0.992957049247404,0.671959557725766,0.493116929162811,0.470734967635268,0.873184147816263,0.362752910226754,0.623480948098868
FaceBody_ROIs,FFA_left,BuEl,1,40,0.959058260273503,0.383988997352231,0.749990551416517,0.2014975266857,0.566480468018762,0.465000530595688,1.03498057223735
FaceBody_ROIs,FFA_right,BuEl,1,40,0.873475378157328,0.608150499164909,0.684323683836354,0.432778930246925,0.783522068082894,0.431387262047295,0.937260105625413
FaceBody_ROIs,OFA_left,BuEl,1,40,0.936616645105484,0.629173068304948,0.416722734475071,0.534285859393176,0.724060277216719,0.234695031963889,0.598750436986254
FaceBody_ROIs,EBA_left,BuEl,1,40,0.933022160803289,0.290580193812675,0.785583718361459,0.125029252429529,0.456131135195821,0.672599880745318,0.898567555977599
FaceBody_ROIs,OFA_right,BuEl,1,40,0.980800113050959,0.559472764426399,0.381665086586367,0.444662252772712,0.674283276080087,0.157427882035324,0.60590229113741
FaceBody_ROIs,EBA_right,BuEl,1,40,0.992608338268648,0.638468283799642,0.515954213103893,0.44520551333914,0.831731054260143,0.391489924112273,0.640418502095513
FaceBody_ROIs,FFA_left,BuEl,1,50,0.958552247349199,0.380945195815488,0.764093665639474,0.234129441476057,0.527760950154918,0.535804008382195,0.992383322896752
FaceBody_ROIs,FFA_right,BuEl,1,50,0.850924752779328,0.578775920245489,0.681311880021042,0.403049288944933,0.754502551546045,0.43006407891453,0.932559681127555
FaceBody_ROIs,OFA_left,BuEl,1,50,0.938277835993893,0.629348444287366,0.416849131630769,0.545335738509622,0.713361150065109,0.259849176083044,0.573849087178495
FaceBody_ROIs,EBA_left,BuEl,1,50,0.928253724384743,0.372970796717906,0.750035518764945,0.213544573794561,0.532397019641251,0.636279373654682,0.863791663875208
FaceBody_ROIs,OFA_right,BuEl,1,50,0.977399430728707,0.541605656475519,0.414056027664395,0.433205421660722,0.650005891290317,0.202302810489669,0.625809244839121
FaceBody_ROIs,EBA_right,BuEl,1,50,0.990851162864462,0.530022265940363,0.586166629975363,0.347088428738088,0.712956103142638,0.468391051122567,0.703942208828159
FaceBody_ROIs,FFA_left,BuEl,1,60,0.963794702482032,0.365494942093746,0.777234430150122,0.239413744503063,0.491576139684429,0.586098204175982,0.968370656124262
FaceBody_ROIs,OFA_left,BuEl,1,60,0.941822736734979,0.627707976205558,0.414223007340966,0.551863126732076,0.703552825679041,0.272683678451963,0.55576233622997
FaceBody_ROIs,EBA_left,BuEl,1,60,0.920279697703786,0.441338957442523,0.72069551243269,0.28935327902904,0.593324635856006,0.612361639859146,0.829029385006235
FaceBody_ROIs,OFA_right,BuEl,1,60,0.973813093726614,0.536043093327681,0.419517452928316,0.445282530184889,0.626803656470473,0.248036063709296,0.590998842147335
FaceBody_ROIs,EBA_right,BuEl,1,60,0.989439296887005,0.487932598734135,0.61128827575248,0.315510890502608,0.660354306965663,0.500212384394301,0.722364167110659
FaceBody_ROIs,FFA_left,BuEl,1,70,0.96431543272289,0.364857632955699,0.784377169329624,0.26491410398166,0.464801161929737,0.633070974186292,0.935683364472957
FaceBody_ROIs,OFA_left,BuEl,1,70,0.942368543043,0.631069891778204,0.366447211870473,0.558106198837955,0.704033584718453,0.233437134046076,0.499457289694871
FaceBody_ROIs,EBA_left,BuEl,1,70,0.85657075071481,0.180559893211209,0.859587284125682,0.00695103081532777,0.354168755607091,0.729446181408577,0.989728386842786
FaceBody_ROIs,OFA_right,BuEl,1,70,0.981005307061108,0.508538957019215,0.518636093766777,0.417345925206128,0.599731988832302,0.352391230152634,0.684880957380919
FaceBody_ROIs,EBA_right,BuEl,1,70,0.988739222503642,0.516447995171235,0.593413932320423,0.352217878468453,0.680678111874018,0.487453486282349,0.699374378358496
FaceBody_ROIs,FFA_left,BuEl,1,80,0.960603542387566,0.388434090488947,0.735811112514213,0.294022946569917,0.482845234407977,0.594163876166771,0.877458348861655
FaceBody_ROIs,OFA_left,BuEl,1,80,0.941689889269236,0.636473904280732,0.350358426931612,0.566333403703275,0.70661440485819,0.227515460966085,0.473201392897138
FaceBody_ROIs,EBA_left,BuEl,1,80,0.854266892358052,0.174243298108538,0.865077482542691,0.00955352164502182,0.338933074572054,0.741532768263411,0.988622196821971
FaceBody_ROIs,OFA_right,BuEl,1,80,0.98018952475911,0.518477579535992,0.50147542638062,0.438646466215319,0.598308692856664,0.355657223894896,0.647293628866344
FaceBody_ROIs,EBA_right,BuEl,1,80,0.985962346949394,0.442714326815939,0.635765631672224,0.279077017777466,0.606351635854411,0.529505581763695,0.742025681580753
FaceBody_ROIs,OFA_left,BuEl,1,100,0.935295262781562,0.623016732304648,0.365755499117567,0.554192910935711,0.691840553673585,0.248900134138273,0.482610864096862
FaceBody_ROIs,EBA_left,BuEl,1,100,0.901288550747899,0.2737025620147,0.873055617100193,0.12764282630815,0.419762297721249,0.755935111263925,0.990176122936462
FaceBody_ROIs,OFA_right,BuEl,1,100,0.977343833978362,0.50573803544922,0.519919184800254,0.429295944944707,0.582180125953733,0.382901624240833,0.656936745359675
FaceBody_ROIs,EBA_right,BuEl,1,100,0.984463322975962,0.527154751149708,0.585079253122209,0.396895098179385,0.657414404120031,0.497545886649,0.672612619595417
FaceBody_ROIs,OFA_left,BuEl,1,120,0.922420749085703,0.604134346239082,0.356620056337208,0.530384312987638,0.677884379490527,0.233361178277225,0.479878934397192
FaceBody_ROIs,EBA_left,BuEl,1,120,0.904521784795767,0.223598180017556,0.896102720528407,0.0873674663988036,0.359828893636309,0.784799569281835,1.00740587177498
FaceBody_ROIs,OFA_right,BuEl,1,120,0.978865994320313,0.50432237421195,0.531406017751285,0.435022069824318,0.573622678599583,0.408394079120865,0.654417956381706
FaceBody_ROIs,EBA_right,BuEl,1,120,0.982338830233934,0.64121455987942,0.522390828618557,0.529609583587505,0.752819536171334,0.444978378095083,0.59980327914203
