"","face_PSC","body_PSC","person_PSC","subj","ROI","hemi"
"1900",-0.13677,-0.34217,-0.31169,8,"EBA","Right"
"1901",-0.2006,0.61222,0.41789,8,"EBA","Right"
"1902",0.56444,0.61616,0.25071,8,"EBA","Right"
"1903",0.21086,1.2651,0.69965,8,"EBA","Right"
"1904",0.29062,1.3177,1.1236,8,"EBA","Right"
"1905",0.27572,0.61498,0.67303,8,"EBA","Right"
"1906",-0.11481,0.092628,0.053393,8,"EBA","Right"
"1907",-0.067679,0.52791,0.39915,8,"EBA","Right"
"1908",0.56153,2.5361,2.9084,8,"EBA","Right"
"1909",0.37306,0.9538,0.70619,8,"EBA","Right"
"1910",0.073481,1.797,1.228,8,"EBA","Right"
"1911",-0.036251,1.0718,0.69908,8,"EBA","Right"
"1912",-0.34159,0.66536,0.92729,8,"EBA","Right"
"1913",0.16607,0.39046,0.73515,8,"EBA","Right"
"1914",1.598,1.844,2.6065,8,"EBA","Right"
"1915",-0.11611,0.7259,0.61369,8,"EBA","Right"
"1916",-0.81904,0.14368,-0.5559,8,"EBA","Right"
"1917",-0.029383,1.5127,1.1425,8,"EBA","Right"
"1918",-0.048062,-0.16096,0.15457,8,"EBA","Right"
"1919",0.27837,1.1532,0.73832,8,"EBA","Right"
"1920",0.94339,1.0206,1.067,8,"EBA","Right"
"1921",4.4439,2.3474,3.273,9,"FFA","Left"
"1922",1.9432,1.4087,1.7634,9,"FFA","Left"
"1923",3.4444,1.3736,2.6143,9,"FFA","Left"
"1924",0.39462,-0.34138,-0.12437,9,"FFA","Left"
"1925",0.17324,0.28841,0.43886,9,"FFA","Left"
"1926",1.0164,-1.9733,-1.3814,9,"FFA","Left"
"1927",3.697,1.4903,3.0588,9,"FFA","Left"
"1928",1.4774,0.35322,1.0438,9,"FFA","Left"
"1929",1.194,0.59555,1.4148,9,"FFA","Left"
"1930",1.555,1.0155,1.0086,9,"FFA","Left"
"1931",0.9026,0.63897,0.96156,9,"FFA","Left"
"1932",0.63827,0.72604,0.44963,9,"FFA","Left"
"1933",0.98644,0.042186,0.71683,9,"FFA","Left"
"1934",2.2353,1.1009,1.9555,9,"FFA","Left"
"1935",0.64469,0.38363,1.2065,9,"FFA","Left"
"1936",2.2925,0.87045,1.6404,9,"FFA","Left"
"1937",0.18711,0.89665,1.1451,9,"FFA","Left"
"1938",0.10981,-0.35972,-0.4708,9,"FFA","Left"
"1939",1.7052,1.9391,2.2127,9,"FFA","Left"
"1940",0.053545,-0.013666,0.10627,9,"FFA","Left"
"1941",1.0651,1.5765,1.5708,9,"FFA","Left"
"1942",1.7136,0.87031,1.0677,9,"FFA","Left"
"1943",4.5325,2.4428,3.8449,9,"FFA","Left"
"1944",4.7725,2.8874,5.0543,9,"FFA","Left"
"1945",-0.13627,-0.0042627,0.16645,9,"FFA","Left"
"1946",2.097,0.84947,2.0283,9,"FFA","Left"
"1947",3.4558,1.889,2.9452,9,"FFA","Left"
"1948",-0.35731,-0.80698,-0.71474,9,"FFA","Left"
"1949",0.15745,-0.023392,0.034116,9,"FFA","Left"
"1950",0.18768,-0.11285,-0.48242,9,"FFA","Left"
"1951",2.2172,0.99206,1.3319,9,"Overlap_ventral","Left"
"1952",2.9259,0.52675,1.4563,9,"Overlap_ventral","Left"
"1953",1.4857,1.6875,1.928,9,"Overlap_ventral","Left"
"1954",1.2388,0.97807,1.6882,9,"Overlap_ventral","Left"
"1955",3.1064,3.8023,3.9497,9,"Overlap_ventral","Left"
"1956",6.4779,6.9704,7.704,9,"Overlap_ventral","Left"
"1957",1.2865,1.0036,1.1283,9,"Overlap_ventral","Left"
"1958",10.153,9.4775,11.424,9,"Overlap_ventral","Left"
"1959",5.6856,5.1916,5.0678,9,"Overlap_ventral","Left"
"1960",0.045288,-0.030304,0.064191,9,"Overlap_ventral","Left"
"1961",0.45768,0.31105,0.69239,9,"Overlap_ventral","Left"
"1962",2.3702,1.8775,2.4636,9,"Overlap_ventral","Left"
"1963",2.4565,2.9574,3.188,9,"Overlap_ventral","Left"
"1964",0.039159,0.55457,0.63627,9,"Overlap_ventral","Left"
"1965",0.42486,0.68439,0.54524,9,"Overlap_ventral","Left"
"1966",2.3524,2.0491,2.8287,9,"Overlap_ventral","Left"
"1967",1.6222,1.0209,1.2212,9,"Overlap_ventral","Left"
"1968",-0.5555,-0.30778,-0.61351,9,"Overlap_ventral","Left"
"1969",0.18486,-0.47002,-0.048982,9,"Overlap_ventral","Left"
"1970",7.099,2.662,5.7772,9,"Overlap_ventral","Left"
"1971",0.87049,0.078007,0.41061,9,"Overlap_ventral","Left"
"1972",2.6201,2.0091,2.417,9,"Overlap_ventral","Left"
"1973",1.2577,1.1278,1.6223,9,"Overlap_ventral","Left"
"1974",0.60443,0.92643,0.76303,9,"Overlap_ventral","Left"
"1975",2.175,1.5464,1.981,9,"Overlap_ventral","Left"
"1976",5.745,4.1269,5.9226,9,"Overlap_ventral","Left"
"1977",3.5927,2.0173,3.175,9,"Overlap_ventral","Left"
"1978",1.11,0.23749,1.2078,9,"Overlap_ventral","Left"
"1979",1.4265,0.83854,1.2735,9,"Overlap_ventral","Left"
"1980",0.62917,0.8943,0.66095,9,"Overlap_ventral","Left"
"1981",1.8923,0.18496,0.99822,9,"FFA","Right"
"1982",3.9814,3.9221,4.5689,9,"FFA","Right"
"1983",1.563,1.0848,1.0191,9,"FFA","Right"
"1984",4.5695,-1.0456,1.6483,9,"FFA","Right"
"1985",1.3176,1.2424,1.5586,9,"FFA","Right"
"1986",3.1291,1.2742,1.5128,9,"FFA","Right"
"1987",1.7845,0.095216,1.3955,9,"FFA","Right"
"1988",5.0081,4.4318,6.2651,9,"FFA","Right"
"1989",0.98984,0.12933,0.92975,9,"FFA","Right"
"1990",2.9476,2.3859,2.4219,9,"FFA","Right"
"1991",1.2182,0.35966,0.89682,9,"FFA","Right"
"1992",1.7075,1.7573,2.3303,9,"FFA","Right"
"1993",2.3336,1.8131,2.5032,9,"FFA","Right"
"1994",1.9796,1.1949,1.373,9,"FFA","Right"
"1995",3.045,1.6792,2.5673,9,"FFA","Right"
"1996",1.9965,1.9263,1.7613,9,"FFA","Right"
"1997",1.2814,1.0057,1.8387,9,"FFA","Right"
"1998",5.7242,3.5521,5.6855,9,"FFA","Right"
"1999",1.6974,1.1651,0.87709,9,"FFA","Right"
"2000",2.0054,0.72324,1.4972,9,"FFA","Right"
"2001",1.2437,0.85021,1.4376,9,"FFA","Right"
"2002",0.78503,-1.056,0.45553,9,"FFA","Right"
"2003",-0.48808,0.38287,-0.22668,9,"FFA","Right"
"2004",-0.28321,0.0040469,-0.3437,9,"FFA","Right"
"2005",-0.53212,0.48184,0.58446,9,"FFA","Right"
"2006",0.32306,0.64525,0.67821,9,"FFA","Right"
"2007",2.4103,0.92893,2.6016,9,"FFA","Right"
"2008",1.0848,0.97192,1.8178,9,"FFA","Right"
"2009",1.3602,0.69257,1.2864,9,"FFA","Right"
"2010",1.9486,1.1518,1.8798,9,"FFA","Right"
"2011",0.66955,0.71771,0.33338,9,"FBA","Right"
"2012",1.6834,1.8732,1.7399,9,"FBA","Right"
"2013",1.8123,1.8689,1.75,9,"FBA","Right"
"2014",1.3077,1.1988,1.2084,9,"FBA","Right"
"2015",2.5483,3.2025,3.401,9,"FBA","Right"
"2016",1.5835,2.8386,2.7233,9,"FBA","Right"
"2017",3.2337,3.6754,4.03,9,"FBA","Right"
"2018",1.0982,1.8526,2.3459,9,"FBA","Right"
"2019",-0.13865,0.075139,-0.31293,9,"FBA","Right"
"2020",1.5387,2.6859,2.7854,9,"FBA","Right"
"2021",-0.25142,1.0246,-0.38236,9,"FBA","Right"
"2022",1.368,1.9337,1.663,9,"FBA","Right"
"2023",3.4642,5.1054,4.9274,9,"FBA","Right"
"2024",2.3642,2.2673,3.0563,9,"FBA","Right"
"2025",1.6501,1.3778,2.4126,9,"FBA","Right"
"2026",0.97532,1.411,1.3729,9,"FBA","Right"
"2027",1.2573,0.79395,1.8186,9,"FBA","Right"
"2028",0.52904,0.033856,0.19548,9,"FBA","Right"
"2029",0.26823,0.92203,1.2408,9,"FBA","Right"
"2030",0.8769,1.9729,1.7734,9,"FBA","Right"
"2031",1.7753,3.0951,3.128,9,"FBA","Right"
"2032",0.68998,1.0911,1.4686,9,"FBA","Right"
"2033",1.3058,0.46216,1.1221,9,"FBA","Right"
"2034",0.82697,1.2983,1.5204,9,"FBA","Right"
"2035",0.1911,0.98775,1.4276,9,"FBA","Right"
"2036",-0.064268,0.07574,-0.060692,9,"FBA","Right"
"2037",0.88833,1.2973,1.112,9,"FBA","Right"
"2038",0.48298,1.1225,0.57707,9,"FBA","Right"
"2039",1.9201,2.4803,3.1489,9,"FBA","Right"
"2040",1.4414,2.4131,3.8067,9,"FBA","Right"
"2041",8.9132,4.5661,8.4994,9,"Overlap_ventral","Right"
"2042",3.2511,1.7363,2.1604,9,"Overlap_ventral","Right"
"2043",5.9647,2.7874,5.1611,9,"Overlap_ventral","Right"
"2044",1.6563,0.58546,0.4804,9,"Overlap_ventral","Right"
"2045",1.5589,0.52369,1.3117,9,"Overlap_ventral","Right"
"2046",1.423,0.42745,1.757,9,"Overlap_ventral","Right"
"2047",1.0722,1.2582,0.76143,9,"Overlap_ventral","Right"
"2048",2.2379,2.1269,2.411,9,"Overlap_ventral","Right"
"2049",2.0877,1.2048,1.7206,9,"Overlap_ventral","Right"
"2050",1.2191,1.5638,1.5544,9,"Overlap_ventral","Right"
"2051",3.1097,3.163,3.7264,9,"Overlap_ventral","Right"
"2052",2.8721,4.1123,4.9776,9,"Overlap_ventral","Right"
"2053",1.2484,2.7689,3.0346,9,"Overlap_ventral","Right"
"2054",2.9022,3.5637,4.7448,9,"Overlap_ventral","Right"
"2055",3.706,2.5555,4.2778,9,"Overlap_ventral","Right"
"2056",2.0779,0.94138,1.664,9,"Overlap_ventral","Right"
"2057",7.1712,2.5399,6.9272,9,"Overlap_ventral","Right"
"2058",2.7048,1.1505,2.0627,9,"Overlap_ventral","Right"
"2059",9.1879,3.8689,7.2817,9,"Overlap_ventral","Right"
"2060",1.7241,0.24546,1.3278,9,"Overlap_ventral","Right"
"2061",1.2988,0.79174,0.6153,9,"Overlap_ventral","Right"
"2062",5.5736,3.172,4.3299,9,"Overlap_ventral","Right"
"2063",2.6659,1.4526,2.9578,9,"Overlap_ventral","Right"
"2064",0.27924,0.40617,-0.36849,9,"Overlap_ventral","Right"
"2065",3.0801,1.0804,2.1217,9,"Overlap_ventral","Right"
"2066",2.4225,1.1544,2.5807,9,"Overlap_ventral","Right"
"2067",1.3006,1.7677,1.518,9,"Overlap_ventral","Right"
"2068",2.4999,2.77,3.0634,9,"Overlap_ventral","Right"
"2069",3.4702,1.7629,3.3137,9,"Overlap_ventral","Right"
"2070",2.1191,1.5426,1.6058,9,"Overlap_ventral","Right"
"2071",0.66784,1.2703,1.2985,9,"EBA","Left"
"2072",0.065591,1.7512,1.7669,9,"EBA","Left"
"2073",-0.20933,1.1452,1.106,9,"EBA","Left"
"2074",0.77501,1.7622,1.7779,9,"EBA","Left"
"2075",1.3594,2.5903,2.2026,9,"EBA","Left"
"2076",3.2523,6.7224,6.833,9,"EBA","Left"
"2077",2.8499,7.45,6.7192,9,"EBA","Left"
"2078",4.709,9.7651,9.6708,9,"EBA","Left"
"2079",0.35863,2.5982,2.3921,9,"EBA","Left"
"2080",1.2062,2.7332,2.6596,9,"EBA","Left"
"2081",1.1614,5.6898,5.184,9,"EBA","Left"
"2082",4.2788,8.0547,7.2696,9,"EBA","Left"
"2083",1.9415,4.6904,4.6916,9,"EBA","Left"
"2084",-0.71224,-0.77747,-0.69917,9,"EBA","Left"
"2085",0.62663,1.161,1.2437,9,"EBA","Left"
"2086",1.3497,2.708,2.3852,9,"EBA","Left"
"2087",6.2938,13.1025,12.5586,9,"EBA","Left"
"2088",5.4616,11.0535,10.7628,9,"EBA","Left"
"2089",2.7949,5.8306,5.8591,9,"EBA","Left"
"2090",1.6611,3.1932,3.3312,9,"EBA","Left"
"2091",1.3165,2.4669,2.0737,9,"EBA","Left"
"2092",2.3125,5.1728,5.6457,9,"EBA","Left"
"2093",3.1095,5.7576,5.601,9,"EBA","Left"
"2094",1.143,2.3427,2.7048,9,"EBA","Left"
"2095",-0.22233,0.038042,-0.081721,9,"EBA","Left"
"2096",1.2073,1.5564,1.3408,9,"EBA","Left"
"2097",1.4982,2.4707,2.2802,9,"EBA","Left"
"2098",0.94064,1.7131,1.6898,9,"EBA","Left"
"2099",1.0603,0.96287,1.4665,9,"EBA","Left"
"2100",0.43418,0.76208,0.67051,9,"EBA","Left"
"2101",1.334,2.4945,1.824,9,"EBA","Right"
"2102",2.2448,3.9647,4.1083,9,"EBA","Right"
"2103",0.71549,1.2474,1.1409,9,"EBA","Right"
"2104",0.46156,1.461,1.751,9,"EBA","Right"
"2105",0.27888,0.57841,0.96191,9,"EBA","Right"
"2106",-0.70592,-0.54033,-0.8184,9,"EBA","Right"
"2107",0.78362,0.83627,0.90943,9,"EBA","Right"
"2108",5.152,8.9397,9.514,9,"EBA","Right"
"2109",2.591,4.5609,4.7461,9,"EBA","Right"
"2110",3.436,6.069,6.6267,9,"EBA","Right"
"2111",4.8232,7.1568,7.9158,9,"EBA","Right"
"2112",0.21661,0.62376,0.844,9,"EBA","Right"
"2113",8.4034,8.7367,8.7159,9,"EBA","Right"
"2114",6.4721,8.2831,7.8216,9,"EBA","Right"
"2115",0.3828,0.68464,0.48825,9,"EBA","Right"
"2116",2.5684,2.8287,3.1176,9,"EBA","Right"
"2117",0.80346,1.4317,1.2391,9,"EBA","Right"
"2118",0.56285,0.84451,0.79494,9,"EBA","Right"
"2119",3.3075,4.3188,4.6718,9,"EBA","Right"
"2120",0.29405,0.69817,0.65115,9,"EBA","Right"
"2121",0.088442,0.017652,0.0085228,9,"EBA","Right"
"2122",1.0526,2.9711,3.7679,9,"EBA","Right"
"2123",0.28263,1.2025,1.211,9,"EBA","Right"
"2124",-0.03494,0.88187,0.55747,9,"EBA","Right"
"2125",-0.45051,0.83136,1.032,9,"EBA","Right"
"2126",0.094545,1.6673,1.5935,9,"EBA","Right"
"2127",0.49375,1.1568,1.4533,9,"EBA","Right"
"2128",-0.064948,0.5334,0.65889,9,"EBA","Right"
"2129",5.7779,7.9586,9.1664,9,"EBA","Right"
"2130",1.5188,2.3827,2.3877,9,"EBA","Right"
"2131",2.9985,3.1532,3.8743,9,"Overlap_lat_occ","Right"
"2132",3.0273,2.4842,2.6967,9,"Overlap_lat_occ","Right"
"2133",1.6596,2.455,2.142,9,"Overlap_lat_occ","Right"
"2134",0.94108,1.4815,1.6834,9,"Overlap_lat_occ","Right"
"2135",7.9104,8.3968,9.0784,9,"Overlap_lat_occ","Right"
"2136",4.4367,4.0289,4.5132,9,"Overlap_lat_occ","Right"
"2137",0.24292,-0.3352,0.29713,9,"Overlap_lat_occ","Right"
"2138",0.74227,0.38871,0.01306,9,"Overlap_lat_occ","Right"
"2139",1.03,1.3373,1.2162,9,"Overlap_lat_occ","Right"
"2140",-0.15391,0.24334,0.31489,9,"Overlap_lat_occ","Right"
"2141",0.92688,1.295,1.1432,9,"Overlap_lat_occ","Right"
"2142",1.0809,1.711,1.4486,9,"Overlap_lat_occ","Right"
"2143",1.7646,1.8926,2.133,9,"Overlap_lat_occ","Right"
"2144",0.61943,1.2308,1.2208,9,"Overlap_lat_occ","Right"
"2145",0.80222,0.51543,1.1095,9,"Overlap_lat_occ","Right"
"2146",1.0543,1.3193,1.3494,9,"Overlap_lat_occ","Right"
"2147",0.047792,0.24125,0.1661,9,"Overlap_lat_occ","Right"
"2148",-0.51985,-1.7126,-0.86064,9,"Overlap_lat_occ","Right"
"2149",0.25074,0.6248,0.82066,9,"Overlap_lat_occ","Right"
"2150",0.11276,0.57553,0.38656,9,"Overlap_lat_occ","Right"
"2151",-0.23451,-0.49285,-0.27912,9,"Overlap_lat_occ","Right"
"2152",7.4706,9.5121,10.943,9,"Overlap_lat_occ","Right"
"2153",3.0493,3.6272,4.1572,9,"Overlap_lat_occ","Right"
"2154",0.18577,0.31834,0.14611,9,"Overlap_lat_occ","Right"
"2155",4.8267,5.2509,6.66,9,"Overlap_lat_occ","Right"
"2156",1.0096,1.1065,1.3932,9,"Overlap_lat_occ","Right"
"2157",1.4464,1.8358,2.1973,9,"Overlap_lat_occ","Right"
"2158",3.8403,5.8768,6.6402,9,"Overlap_lat_occ","Right"
"2159",2.096,3.3815,4.0227,9,"Overlap_lat_occ","Right"
"2160",2.9737,3.7541,4.8791,9,"Overlap_lat_occ","Right"
"2161",2.4368,0.41956,2.1455,10,"FFA","Left"
"2162",1.5828,0.33851,0.64097,10,"FFA","Left"
"2163",0.96602,-0.3517,1.0086,10,"FFA","Left"
"2164",1.5411,0.21707,0.79166,10,"FFA","Left"
"2165",-0.069739,0.0099185,0.5924,10,"FFA","Left"
"2166",1.167,0.067187,1.5559,10,"FFA","Left"
"2167",1.0388,-0.38731,1.36,10,"FFA","Left"
"2168",7.1378,1.6452,6.389,10,"FFA","Left"
"2169",2.9603,-0.26707,3.6283,10,"FFA","Left"
"2170",1.7586,-0.66687,2.201,10,"FFA","Left"
"2171",1.3427,0.33512,1.5469,10,"FFA","Left"
"2172",3.8187,-0.081183,3.1651,10,"FFA","Left"
"2173",1.2776,-0.093413,1.795,10,"FFA","Left"
"2174",0.92146,-0.3578,0.54643,10,"FFA","Left"
"2175",0.87644,1.346,0.62421,10,"FFA","Left"
"2176",1.1472,0.20592,0.91256,10,"FFA","Left"
"2177",0.091461,-1.0081,-0.092786,10,"FFA","Left"
"2178",0.68804,0.27085,1.5808,10,"FFA","Left"
"2179",3.0827,0.96094,2.425,10,"FFA","Left"
"2180",0.28599,-1.0319,0.05693,10,"FFA","Left"
"2181",1.418,-0.078645,1.8958,10,"FFA","Left"
"2182",0.86882,-0.74743,0.53871,10,"FFA","Left"
"2183",2.445,0.6749,2.2955,10,"FFA","Left"
"2184",1.1812,0.23512,0.76991,10,"FFA","Left"
"2185",1.3683,-0.19851,1.0362,10,"FFA","Left"
"2186",1.3711,0.70178,1.3698,10,"FFA","Left"
"2187",2.2401,0.45969,2.3872,10,"FFA","Left"
"2188",1.0483,0.029898,0.45959,10,"FFA","Left"
"2189",1.6276,0.045699,1.4907,10,"FFA","Left"
"2190",1.2574,0.068526,-0.16808,10,"FFA","Left"
"2191",2.7273,1.8966,2.8203,10,"FBA","Left"
"2192",-0.79669,-0.34756,0.041809,10,"FBA","Left"
"2193",1.2766,0.65984,0.97847,10,"FBA","Left"
"2194",-0.23596,-0.022165,0.15909,10,"FBA","Left"
"2195",4.1902,3.8937,5.1094,10,"FBA","Left"
"2196",3.7763,3.8574,4.3294,10,"FBA","Left"
"2197",3.0834,3.6076,3.9433,10,"FBA","Left"
"2198",1.6879,1.4099,1.6912,10,"FBA","Left"
"2199",1.8372,3.019,2.2476,10,"FBA","Left"
"2200",0.97357,2.1439,1.522,10,"FBA","Left"
"2201",0.70946,0.52286,1.2991,10,"FBA","Left"
"2202",-0.014875,2.232,1.4291,10,"FBA","Left"
"2203",-0.11529,0.22503,0.46076,10,"FBA","Left"
"2204",0.47044,0.51361,0.63347,10,"FBA","Left"
"2205",-0.22724,1.2971,0.80091,10,"FBA","Left"
"2206",0.28799,1.2677,0.93869,10,"FBA","Left"
"2207",-0.58726,0.24007,0.0066965,10,"FBA","Left"
"2208",0.36418,0.95326,0.71873,10,"FBA","Left"
"2209",0.018544,0.97632,0.49774,10,"FBA","Left"
"2210",-0.069354,0.69771,0.30171,10,"FBA","Left"
"2211",2.1087,3.6502,3.1718,10,"FBA","Left"
"2212",2.2978,4.5438,3.3962,10,"FBA","Left"
"2213",0.97675,2.0465,2.0045,10,"FBA","Left"
"2214",0.34177,1.7554,1.6989,10,"FBA","Left"
"2215",1.3831,3.1913,3.2518,10,"FBA","Left"
"2216",1.0006,0.44234,1.0541,10,"FBA","Left"
"2217",0.21549,1.7727,2.096,10,"FBA","Left"
"2218",0.11508,1.1688,1.7441,10,"FBA","Left"
"2219",-0.080187,-0.021159,-0.1202,10,"FBA","Left"
"2220",0.46407,0.7105,1.174,10,"FBA","Left"
"2221",1.8332,0.93851,1.8183,10,"FFA","Right"
"2222",2.658,0.95505,2.9533,10,"FFA","Right"
"2223",2.1168,0.45801,2.2335,10,"FFA","Right"
"2224",2.0676,0.34155,2.1005,10,"FFA","Right"
"2225",1.8572,1.2622,2.4564,10,"FFA","Right"
"2226",1.4673,1.3946,2.4492,10,"FFA","Right"
"2227",2.2562,0.27891,2.8096,10,"FFA","Right"
"2228",0.64302,-0.13826,1.5118,10,"FFA","Right"
"2229",1.273,-0.376,1.1506,10,"FFA","Right"
"2230",1.9557,1.5152,2.4259,10,"FFA","Right"
"2231",-0.35117,-1.2299,0.059589,10,"FFA","Right"
"2232",1.1105,0.21381,1.6375,10,"FFA","Right"
"2233",1.9169,2.7198,2.8287,10,"FFA","Right"
"2234",0.96705,1.3015,1.4273,10,"FFA","Right"
"2235",2.2255,4.1583,3.8186,10,"FFA","Right"
"2236",-0.086302,1.4188,1.0888,10,"FFA","Right"
"2237",4.6513,5.2061,7.1242,10,"FFA","Right"
"2238",-1.0173,0.182,-0.44224,10,"FFA","Right"
"2239",-0.47585,0.52356,-0.28116,10,"FFA","Right"
"2240",1.7175,0.80641,1.6007,10,"FFA","Right"
"2241",2.0922,1.2593,1.6327,10,"FFA","Right"
"2242",2.2249,0.63927,1.8552,10,"FFA","Right"
"2243",0.22051,-0.24647,0.41634,10,"FFA","Right"
"2244",0.59556,1.4523,1.5934,10,"FFA","Right"
"2245",0.81141,-0.0092412,0.77676,10,"FFA","Right"
"2246",1.8382,0.26902,1.9824,10,"FFA","Right"
"2247",0.56904,0.3851,0.67171,10,"FFA","Right"
"2248",1.6751,0.82347,2.102,10,"FFA","Right"
"2249",1.6909,1.1022,2.4957,10,"FFA","Right"
"2250",1.6547,1.1571,1.1988,10,"FFA","Right"
"2251",2.7774,0.84048,2.6292,10,"Overlap_ventral","Right"
"2252",1.8822,0.77325,2.1428,10,"Overlap_ventral","Right"
"2253",1.2338,-0.1999,0.25298,10,"Overlap_ventral","Right"
"2254",0.88809,-0.68508,0.44817,10,"Overlap_ventral","Right"
"2255",2.1264,0.45038,1.8643,10,"Overlap_ventral","Right"
"2256",3.5009,2.699,3.7616,10,"Overlap_ventral","Right"
"2257",2.2241,1.7675,2.3477,10,"Overlap_ventral","Right"
"2258",1.2898,0.88975,1.1411,10,"Overlap_ventral","Right"
"2259",0.72563,1.1684,0.722,10,"Overlap_ventral","Right"
"2260",2.4778,1.4737,2.7315,10,"Overlap_ventral","Right"
"2261",2.7887,1.2763,2.4261,10,"Overlap_ventral","Right"
"2262",0.73504,0.90251,0.66627,10,"Overlap_ventral","Right"
"2263",1.482,0.4231,1.3916,10,"Overlap_ventral","Right"
"2264",1.122,1.1667,2.2645,10,"Overlap_ventral","Right"
"2265",0.2442,0.15537,0.049838,10,"Overlap_ventral","Right"
"2266",1.0977,-0.38314,0.82639,10,"Overlap_ventral","Right"
"2267",0.3771,0.2943,0.29766,10,"Overlap_ventral","Right"
"2268",0.62462,0.16013,0.12059,10,"Overlap_ventral","Right"
"2269",1.0434,-0.039678,1.7998,10,"Overlap_ventral","Right"
"2270",-0.59745,0.28978,0.26058,10,"Overlap_ventral","Right"
"2271",0.89496,0.52409,0.61948,10,"Overlap_ventral","Right"
"2272",8.6654,8.3466,9.3305,10,"Overlap_ventral","Right"
"2273",8.5215,8.7015,9.7235,10,"Overlap_ventral","Right"
"2274",0.28828,0.63607,0.60571,10,"Overlap_ventral","Right"
"2275",3.9611,3.4719,3.7077,10,"Overlap_ventral","Right"
"2276",8.8617,9.7804,11.0963,10,"Overlap_ventral","Right"
"2277",2.8162,3.2124,4.5272,10,"Overlap_ventral","Right"
"2278",1.3751,0.79025,1.723,10,"Overlap_ventral","Right"
"2279",3.4132,3.7633,4.4124,10,"Overlap_ventral","Right"
"2280",1.2874,2.6599,3.192,10,"Overlap_ventral","Right"
"2281",2.8963,-0.77402,1.9681,10,"OFA","Left"
"2282",4.4295,-1.1011,3.0755,10,"OFA","Left"
"2283",0.86234,-0.0034215,0.87721,10,"OFA","Left"
"2284",-0.45851,-2.0823,-0.90741,10,"OFA","Left"
"2285",3.1671,0.46786,2.8452,10,"OFA","Left"
"2286",0.49026,-0.57474,0.50685,10,"OFA","Left"
"2287",0.53709,-1.9949,1.0448,10,"OFA","Left"
"2288",0.60875,0.01542,-0.05105,10,"OFA","Left"
"2289",0.77176,-0.57265,0.50783,10,"OFA","Left"
"2290",2.4697,0.41184,2.1326,10,"OFA","Left"
"2291",0.082658,-1.4495,-0.060082,10,"OFA","Left"
"2292",0.38928,0.20088,0.83136,10,"OFA","Left"
"2293",0.14637,-0.096122,0.67395,10,"OFA","Left"
"2294",-0.020799,-1.8575,-0.78795,10,"OFA","Left"
"2295",3.5767,-0.33405,3.2152,10,"OFA","Left"
"2296",15.2386,6.8973,15.9252,10,"OFA","Left"
"2297",1.284,0.8055,1.7206,10,"OFA","Left"
"2298",2.5087,0.67441,2.5452,10,"OFA","Left"
"2299",5.5024,1.8419,5.545,10,"OFA","Left"
"2300",7.874,1.7897,7.2682,10,"OFA","Left"
"2301",0.72829,-0.44884,0.82015,10,"OFA","Left"
"2302",1.0028,-0.83787,0.92598,10,"OFA","Left"
"2303",2.1491,0.48508,2.1343,10,"OFA","Left"
"2304",-0.50133,-0.92738,-0.61275,10,"OFA","Left"
"2305",1.1065,-0.19301,0.80691,10,"OFA","Left"
"2306",4.5782,2.1038,3.9991,10,"OFA","Left"
"2307",0.92567,0.57439,1.2209,10,"OFA","Left"
"2308",2.5534,2.4307,2.3971,10,"OFA","Left"
"2309",5.2131,3.4419,5.0784,10,"OFA","Left"
"2310",6.1425,2.8726,6.9133,10,"OFA","Left"
"2311",1.4745,2.0384,1.976,10,"EBA","Left"
"2312",2.6043,3.8912,2.6931,10,"EBA","Left"
"2313",-0.66892,-0.49934,-1.675,10,"EBA","Left"
"2314",-1.9719,-0.42398,-1.7917,10,"EBA","Left"
"2315",0.11318,0.075286,-0.20648,10,"EBA","Left"
"2316",0.059733,0.97141,0.62686,10,"EBA","Left"
"2317",0.016298,-0.075825,-0.046572,10,"EBA","Left"
"2318",-0.27603,0.70961,0.81628,10,"EBA","Left"
"2319",0.12877,1.6916,1.3384,10,"EBA","Left"
"2320",-0.22892,0.61791,0.34484,10,"EBA","Left"
"2321",0.10174,2.3221,2.5126,10,"EBA","Left"
"2322",2.1075,5.0414,5.1568,10,"EBA","Left"
"2323",0.23274,1.3322,1.1712,10,"EBA","Left"
"2324",-0.10836,0.20569,0.22332,10,"EBA","Left"
"2325",0.15666,0.74865,0.71001,10,"EBA","Left"
"2326",-0.21002,0.51739,0.50521,10,"EBA","Left"
"2327",0.90439,2.3148,2.2149,10,"EBA","Left"
"2328",0.54128,2.2509,1.8045,10,"EBA","Left"
"2329",0.60716,1.5934,1.2497,10,"EBA","Left"
"2330",1.0508,2.327,2.415,10,"EBA","Left"
"2331",3.1773,5.5914,6.2045,10,"EBA","Left"
"2332",2.0398,4.2634,4.8463,10,"EBA","Left"
"2333",1.2224,1.8881,2.6548,10,"EBA","Left"
"2334",1.1704,0.071966,1.0717,10,"EBA","Left"
"2335",0.036028,-0.049362,0.17649,10,"EBA","Left"
"2336",0.50531,0.86151,1.2568,10,"EBA","Left"
"2337",0.54913,0.79114,0.42705,10,"EBA","Left"
"2338",0.61115,1.3418,1.163,10,"EBA","Left"
"2339",0.30302,-0.67192,-0.46324,10,"EBA","Left"
"2340",0.88588,1.7962,1.668,10,"EBA","Left"
"2341",18.2589,7.552,15.8026,10,"OFA","Right"
